exec,step,bestf,worstf,avgf
23,0,3.7957204E7,3.40481634E7,3.677051487188007E7
23,1,3.7957204E7,3.40489239E7,3.677052385431007E7
23,2,3.7957204E7,3.40526692E7,3.677053176404007E7
23,3,3.7957204E7,3.40534551E7,3.677086856482007E7
23,4,3.7957204E7,3.40539172E7,3.677120846071007E7
23,5,3.7957204E7,3.40553934E7,3.677152440959007E7
23,6,3.7957204E7,3.40562832E7,3.6771533483770065E7
23,7,3.7957204E7,3.40593916E7,3.6771544006900065E7
23,8,3.7957204E7,3.40611771E7,3.677190570744007E7
23,9,3.7957204E7,3.40612244E7,3.677191459079007E7
23,10,3.7957204E7,3.40636486E7,3.677225448125007E7
23,11,3.7957204E7,3.40637406E7,3.677256814999007E7
23,12,3.7957204E7,3.40663566E7,3.677291766003007E7
23,13,3.7957204E7,3.40664264E7,3.677324828207007E7
23,14,3.7957204E7,3.40664366E7,3.677357734413007E7
23,15,3.7957204E7,3.40718509E7,3.677393168677006E7
23,16,3.7957204E7,3.40725107E7,3.6774297804680064E7
23,17,3.7957204E7,3.40742089E7,3.6774625768510066E7
23,18,3.7957204E7,3.40747439E7,3.677489756132006E7
23,19,3.7957204E7,3.40753358E7,3.677521322893006E7
23,20,3.7957204E7,3.40756025E7,3.677550564875007E7
23,21,3.7957204E7,3.40757489E7,3.677581415330007E7
23,22,3.7957204E7,3.4076452E7,3.677582181199007E7
23,23,3.7957204E7,3.40771061E7,3.677618030239007E7
23,24,3.7957204E7,3.40772439E7,3.677650040348007E7
23,25,3.7957204E7,3.40773937E7,3.677682107209007E7
23,26,3.7957204E7,3.4077871E7,3.677716448462007E7
23,27,3.7957204E7,3.40784015E7,3.677748963632007E7
23,28,3.7957204E7,3.40786678E7,3.677778158497007E7
23,29,3.7957204E7,3.40792189E7,3.677814939769007E7
23,30,3.7957204E7,3.40794635E7,3.677815648915007E7
23,31,3.7957204E7,3.40797513E7,3.6778528572000064E7
23,32,3.7957204E7,3.408032E7,3.677853283294007E7
23,33,3.7957204E7,3.40806969E7,3.677853885324007E7
23,34,3.7957204E7,3.40808547E7,3.677881973925007E7
23,35,3.7957204E7,3.40813739E7,3.677882518303007E7
23,36,3.7957204E7,3.40814533E7,3.677917861744006E7
23,37,3.7957204E7,3.40817669E7,3.677951517761006E7
23,38,3.7957204E7,3.40818569E7,3.677989029562006E7
23,39,3.7957204E7,3.40819095E7,3.6780254961930074E7
23,40,3.7957204E7,3.40819125E7,3.678059875768007E7
23,41,3.7957204E7,3.40821906E7,3.6780605924590066E7
23,42,3.7957204E7,3.40822725E7,3.678091799293007E7
23,43,3.7957204E7,3.40824096E7,3.678128220118006E7
23,44,3.7957204E7,3.40825827E7,3.678164148712006E7
23,45,3.7957204E7,3.40827842E7,3.678199698955007E7
23,46,3.7957204E7,3.4082968E7,3.6782359842130065E7
23,47,3.7957204E7,3.40829703E7,3.6782721005830064E7
23,48,3.7957204E7,3.40830829E7,3.678303614040007E7
23,49,3.7957204E7,3.40833996E7,3.678340613781007E7
23,50,3.7957204E7,3.40835441E7,3.678341280435007E7
23,51,3.7957204E7,3.40846842E7,3.678341659614007E7
23,52,3.7957204E7,3.40847994E7,3.678378772832007E7
23,53,3.7957204E7,3.40850659E7,3.678405848818006E7
23,54,3.7957204E7,3.40857557E7,3.6784407297790065E7
23,55,3.7957204E7,3.40862262E7,3.6784753632520065E7
23,56,3.7957204E7,3.40868875E7,3.678509326020007E7
23,57,3.7957204E7,3.40873047E7,3.678510028778007E7
23,58,3.7957204E7,3.40874834E7,3.678545236061007E7
23,59,3.7957204E7,3.40876068E7,3.678576293837007E7
23,60,3.7957204E7,3.40880932E7,3.678613709719007E7
23,61,3.7957204E7,3.40881045E7,3.678647529047006E7
23,62,3.7957204E7,3.40883515E7,3.678686062032006E7
23,63,3.7957204E7,3.40889369E7,3.678717151337006E7
23,64,3.7957204E7,3.40889456E7,3.678753818388006E7
23,65,3.7957204E7,3.40895246E7,3.678786068612006E7
23,66,3.7957204E7,3.40896138E7,3.6787866063750066E7
23,67,3.7957204E7,3.40896714E7,3.678787212499006E7
23,68,3.7957204E7,3.40899301E7,3.678819852965006E7
23,69,3.7957204E7,3.40904035E7,3.678820526177006E7
23,70,3.7957204E7,3.40904332E7,3.678855744012006E7
23,71,3.7957204E7,3.4090545E7,3.678891315410007E7
23,72,3.7957204E7,3.40906563E7,3.678925989020006E7
23,73,3.7957204E7,3.4091292E7,3.6789265517100066E7
23,74,3.7957204E7,3.40913102E7,3.678952386110007E7
23,75,3.7957204E7,3.40915578E7,3.678986177758007E7
23,76,3.7957204E7,3.4091588E7,3.678986676302007E7
23,77,3.7957204E7,3.40915989E7,3.679023448192006E7
23,78,3.7957204E7,3.40916006E7,3.679023759976006E7
23,79,3.7957204E7,3.40918277E7,3.679024214407006E7
23,80,3.7957204E7,3.40919907E7,3.6790588272700064E7
23,81,3.7957204E7,3.40922957E7,3.679087070183006E7
23,82,3.7957204E7,3.40924908E7,3.679120579286006E7
23,83,3.7957204E7,3.4092768E7,3.679152641118006E7
23,84,3.7957204E7,3.40931285E7,3.679152755212006E7
23,85,3.7957204E7,3.40938949E7,3.679188064417006E7
23,86,3.7957204E7,3.40939773E7,3.679218834808006E7
23,87,3.7957204E7,3.40940569E7,3.679246992645006E7
23,88,3.7957204E7,3.40940976E7,3.679247378445006E7
23,89,3.7957204E7,3.40941074E7,3.679283419529007E7
23,90,3.7957204E7,3.40941446E7,3.679314215485006E7
23,91,3.7957204E7,3.4094202E7,3.679314579459006E7
23,92,3.7957204E7,3.40945087E7,3.679351717789006E7
23,93,3.7957204E7,3.40945391E7,3.6793830064320065E7
23,94,3.7957204E7,3.40947086E7,3.679421033071006E7
23,95,3.7957204E7,3.40950958E7,3.679454810925006E7
23,96,3.7957204E7,3.4095272E7,3.6794904481170066E7
23,97,3.7957204E7,3.40953469E7,3.679521529077006E7
23,98,3.7957204E7,3.40954809E7,3.679555114578006E7
23,99,3.7957204E7,3.40955675E7,3.6795555972550064E7
23,100,3.7957204E7,3.40955855E7,3.679556044715006E7
23,101,3.7957204E7,3.40955859E7,3.679592759730006E7
23,102,3.7957204E7,3.4096023E7,3.679617650441006E7
23,103,3.7957204E7,3.40961081E7,3.679617777374006E7
23,104,3.7957204E7,3.4096206E7,3.679649690463006E7
23,105,3.7957204E7,3.40963447E7,3.679650188831006E7
23,106,3.7957204E7,3.4096523E7,3.6796846725940056E7
23,107,3.7957204E7,3.40966069E7,3.6797140700740054E7
23,108,3.7957204E7,3.40966411E7,3.6797491870750055E7
23,109,3.7957204E7,3.40966763E7,3.679785145624006E7
23,110,3.7957204E7,3.40972506E7,3.6798175718610056E7
23,111,3.7957204E7,3.4097294E7,3.679852386835005E7
23,112,3.7957204E7,3.40973932E7,3.6798883997950055E7
23,113,3.7957204E7,3.40974359E7,3.679915459003006E7
23,114,3.7957204E7,3.40975127E7,3.679950455534006E7
23,115,3.7957204E7,3.40975581E7,3.6799826697070055E7
23,116,3.7957204E7,3.40977121E7,3.680018914846006E7
23,117,3.7957204E7,3.40979375E7,3.680056492285006E7
23,118,3.7957204E7,3.40980575E7,3.680087939590006E7
23,119,3.7957204E7,3.40980904E7,3.680122935905006E7
23,120,3.7957204E7,3.40981286E7,3.680156041041006E7
23,121,3.7957204E7,3.40983752E7,3.680193305335006E7
23,122,3.7957204E7,3.40984676E7,3.680223381293006E7
23,123,3.7957204E7,3.40984924E7,3.6802555723570056E7
23,124,3.7957204E7,3.40985141E7,3.680285873973005E7
23,125,3.7957204E7,3.40986911E7,3.6803177694520056E7
23,126,3.7957204E7,3.40987136E7,3.680353331311006E7
23,127,3.7957204E7,3.40989186E7,3.680385409815006E7
23,128,3.7957204E7,3.40992047E7,3.680414716229006E7
23,129,3.7957204E7,3.40992906E7,3.680415253476006E7
23,130,3.7957204E7,3.40993323E7,3.680415848816006E7
23,131,3.7957204E7,3.40995063E7,3.680450889513005E7
23,132,3.7957204E7,3.40997374E7,3.6804877202600054E7
