step,bestf
0,298579.0
1,298579.0
2,298579.0
3,298579.0
4,298579.0
5,298579.0
6,298579.0
7,298579.0
8,298579.0
9,298579.0
10,298579.0
11,298579.0
12,298579.0
13,298579.0
14,298579.0
15,298579.0
16,298579.0
17,298579.0
18,298579.0
19,298579.0
20,298579.0
21,298579.0
22,298579.0
23,298579.0
24,298579.0
25,298579.0
26,298579.0
27,298579.0
28,298579.0
29,298579.0
30,298579.0
31,298579.0
32,298579.0
33,298579.0
34,298579.0
35,298579.0
36,298579.0
37,298579.0
38,298579.0
39,298579.0
40,298579.0
41,298579.0
42,298579.0
43,298579.0
44,298579.0
45,298579.0
46,298579.0
47,298579.0
48,298579.0
49,298579.0
50,298579.0
51,298579.0
52,298579.0
53,298579.0
54,298579.0
55,298579.0
56,298579.0
57,298579.0
58,298579.0
59,298579.0
60,298579.0
61,298579.0
62,298579.0
63,298579.0
64,298579.0
65,298579.0
66,298579.0
67,298579.0
68,298579.0
69,298579.0
70,298579.0
71,298579.0
72,298579.0
73,298579.0
74,298579.0
75,298579.0
76,298579.0
77,298579.0
78,298579.0
79,298579.0
80,298579.0
81,298579.0
82,298579.0
83,298579.0
84,298579.0
85,298579.0
86,298579.0
87,298579.0
88,298579.0
89,298579.0
90,298579.0
91,298579.0
92,298579.0
93,298579.0
94,298579.0
95,298579.0
96,298579.0
97,298579.0
98,298579.0
99,298579.0
100,298579.0
101,298579.0
102,298579.0
103,298579.0
104,298579.0
105,298579.0
106,298579.0
107,298579.0
108,298579.0
109,298579.0
110,298579.0
111,298579.0
112,298579.0
113,298579.0
114,298579.0
115,298579.0
116,298579.0
117,298579.0
118,298579.0
119,298579.0
120,298579.0
121,298579.0
122,298579.0
123,298579.0
124,298579.0
125,298579.0
126,298579.0
127,298579.0
128,298579.0
129,298579.0
130,298579.0
131,298579.0
132,298579.0
133,298579.0
134,298579.0
135,298579.0
136,298579.0
137,298579.0
138,298579.0
139,298579.0
140,298579.0
141,298579.0
142,298579.0
143,298579.0
144,298579.0
145,298579.0
146,298579.0
147,298579.0
148,298579.0
149,298579.0
150,298579.0
151,298579.0
