step,bestf
0,300356.0
1,300356.0
2,300356.0
3,300356.0
4,300356.0
5,300356.0
6,300356.0
7,300356.0
8,300356.0
9,300356.0
10,300356.0
11,300356.0
12,300356.0
13,300356.0
14,300356.0
15,300356.0
16,300356.0
17,300356.0
18,300356.0
19,300356.0
20,300356.0
21,300356.0
22,300356.0
23,300356.0
24,300356.0
25,300356.0
26,300356.0
27,300356.0
28,300356.0
29,300356.0
30,300356.0
31,300356.0
32,300356.0
33,300356.0
34,300356.0
35,300356.0
36,300356.0
37,300356.0
38,300356.0
39,300356.0
40,300356.0
41,300356.0
42,300356.0
43,300356.0
44,300356.0
45,300356.0
46,300356.0
47,300356.0
48,300356.0
49,300356.0
50,300356.0
51,300356.0
52,300356.0
53,300356.0
54,300356.0
55,300356.0
56,300356.0
57,300356.0
58,300356.0
59,300356.0
60,300356.0
61,300356.0
62,300356.0
63,300356.0
64,300356.0
65,300356.0
66,300356.0
67,300356.0
68,300356.0
69,300356.0
70,300356.0
71,300356.0
72,300356.0
73,300356.0
74,300356.0
75,300356.0
76,300356.0
77,300356.0
78,300356.0
79,300356.0
80,300356.0
81,300356.0
82,300356.0
83,300356.0
84,300356.0
85,300356.0
86,300356.0
87,300356.0
88,300356.0
89,300356.0
90,300356.0
91,300356.0
92,300356.0
93,300356.0
94,300356.0
95,300356.0
96,300356.0
97,300356.0
98,300356.0
99,300356.0
100,300356.0
101,300356.0
102,300356.0
103,300356.0
104,300356.0
105,300356.0
106,300356.0
107,300356.0
108,300356.0
109,300356.0
110,300356.0
111,300356.0
112,300356.0
113,300356.0
114,300356.0
115,300356.0
116,300356.0
117,300356.0
118,300356.0
119,300356.0
120,300356.0
121,300356.0
122,300356.0
123,300356.0
124,300356.0
125,300356.0
126,300356.0
127,300356.0
128,300356.0
129,300356.0
130,300356.0
131,300356.0
132,300356.0
133,300356.0
134,300356.0
135,300356.0
136,300356.0
137,300356.0
138,300356.0
139,300356.0
140,300356.0
141,300356.0
142,300356.0
143,300356.0
144,300356.0
145,300356.0
146,300356.0
147,300356.0
148,300356.0
149,300356.0
150,300356.0
151,300356.0
152,300356.0
153,300356.0
154,300356.0
155,300356.0
156,300356.0
157,300356.0
158,300356.0
159,300356.0
160,300356.0
161,300356.0
162,300356.0
163,300356.0
164,300356.0
165,300356.0
166,300356.0
167,300356.0
168,300356.0
169,300356.0
170,300356.0
171,300356.0
172,300356.0
173,300356.0
174,300356.0
175,300356.0
176,300356.0
177,300356.0
178,300356.0
179,300356.0
180,300356.0
181,300356.0
182,300356.0
183,300356.0
184,300356.0
185,300356.0
186,300356.0
187,300356.0
188,300356.0
189,300356.0
190,300356.0
191,300356.0
192,300356.0
193,300356.0
194,300356.0
195,300356.0
196,300356.0
197,300356.0
198,300356.0
199,300356.0
200,300356.0
201,300356.0
202,300356.0
203,300356.0
204,300356.0
205,300356.0
206,300356.0
207,300356.0
208,300356.0
209,300356.0
210,300356.0
211,300356.0
212,300356.0
213,300356.0
214,300356.0
215,300356.0
216,300356.0
217,300356.0
218,300356.0
219,300356.0
220,300356.0
221,300356.0
222,300356.0
223,300356.0
224,300356.0
225,300356.0
226,300356.0
