step,bestf
0,300277.0
1,300277.0
2,300277.0
3,300277.0
4,300277.0
5,300277.0
6,300277.0
7,300277.0
8,300277.0
9,300277.0
10,300277.0
11,300277.0
12,300277.0
13,300277.0
14,300277.0
15,300277.0
16,300277.0
17,300277.0
18,300277.0
19,300277.0
20,300277.0
21,300277.0
22,300277.0
23,300277.0
24,300277.0
25,300277.0
26,300277.0
27,300277.0
28,300277.0
29,300277.0
30,300277.0
31,300277.0
32,300277.0
33,300277.0
34,300277.0
35,300277.0
36,300458.0
37,300458.0
38,300458.0
39,300458.0
40,300458.0
41,300458.0
42,300458.0
43,300458.0
44,300458.0
45,300458.0
46,300458.0
47,300458.0
48,300458.0
49,300458.0
50,300458.0
51,300458.0
52,300458.0
53,300458.0
54,300458.0
55,300458.0
56,300458.0
57,300458.0
58,300458.0
59,300458.0
60,300458.0
61,300458.0
62,300458.0
63,300458.0
64,300458.0
65,300458.0
66,300458.0
67,300458.0
68,300458.0
69,300458.0
70,300458.0
71,300458.0
72,300458.0
73,300458.0
74,300469.0
75,300469.0
76,300469.0
77,300469.0
78,300469.0
79,300469.0
80,300469.0
81,300469.0
82,300469.0
83,300469.0
84,300469.0
85,300469.0
86,300469.0
87,300469.0
88,300469.0
89,300469.0
90,300469.0
91,300469.0
92,300469.0
93,300469.0
94,300469.0
95,300469.0
96,300469.0
97,300469.0
98,300469.0
99,300469.0
100,300469.0
101,300469.0
102,300469.0
103,300469.0
104,300469.0
105,300469.0
106,300469.0
107,300469.0
108,300469.0
109,300469.0
110,300469.0
111,300469.0
112,300469.0
113,300469.0
114,300469.0
115,300469.0
116,300469.0
117,300469.0
118,300469.0
119,300469.0
120,300469.0
121,300469.0
122,300469.0
123,300469.0
124,300469.0
125,300469.0
126,300469.0
127,300469.0
128,300469.0
129,300469.0
130,300469.0
131,300469.0
132,300469.0
133,300469.0
134,300469.0
135,300469.0
136,300469.0
137,300469.0
138,300469.0
139,300469.0
140,300469.0
141,300469.0
142,300469.0
143,300469.0
144,300469.0
145,300469.0
146,300469.0
147,300469.0
148,300469.0
149,300469.0
150,300469.0
151,300469.0
152,300469.0
153,300469.0
154,300469.0
155,300469.0
156,300469.0
157,300469.0
158,300469.0
159,300469.0
160,300469.0
161,300469.0
162,300469.0
163,300469.0
164,300469.0
165,300469.0
166,300469.0
167,300469.0
168,300469.0
169,300469.0
170,300469.0
171,300469.0
172,300469.0
173,300469.0
174,300469.0
175,300469.0
176,300469.0
177,300469.0
178,300469.0
179,300469.0
180,300469.0
181,300469.0
182,300469.0
183,300469.0
184,300469.0
185,300469.0
186,300469.0
187,300469.0
188,300469.0
189,300469.0
190,300469.0
191,300469.0
192,300469.0
193,300469.0
194,300469.0
195,300469.0
196,300469.0
197,300469.0
198,300469.0
199,300469.0
200,300469.0
201,300469.0
202,300469.0
203,300469.0
204,300469.0
205,300469.0
206,300469.0
207,300469.0
208,300469.0
209,300469.0
210,300469.0
211,300469.0
212,300469.0
213,300469.0
214,300469.0
215,300469.0
216,300469.0
217,300469.0
218,300469.0
219,300469.0
