step,bestf
0,299931.0
1,299931.0
2,299931.0
3,299931.0
4,299931.0
5,299931.0
6,299931.0
7,299931.0
8,299931.0
9,299931.0
10,299931.0
11,299931.0
12,299931.0
13,300053.0
14,300053.0
15,300053.0
16,300053.0
17,300053.0
18,300053.0
19,300053.0
20,300053.0
21,300053.0
22,300053.0
23,300053.0
24,300053.0
25,300053.0
26,300053.0
27,300053.0
28,300053.0
29,300053.0
30,300053.0
31,300053.0
32,300053.0
33,300053.0
34,300053.0
35,300053.0
36,300053.0
37,300053.0
38,300053.0
39,300053.0
40,300053.0
41,300053.0
42,300053.0
43,300053.0
44,300053.0
45,300053.0
46,300053.0
47,300053.0
48,300053.0
49,300053.0
50,300053.0
51,300053.0
52,300053.0
53,300053.0
54,300053.0
55,300053.0
56,300053.0
57,300053.0
58,300053.0
59,300053.0
60,300053.0
61,300053.0
62,300053.0
63,300053.0
64,300053.0
65,300053.0
66,300053.0
67,300053.0
68,300053.0
69,300053.0
70,300053.0
71,300053.0
72,300053.0
73,300053.0
74,300053.0
75,300053.0
76,300053.0
77,300053.0
78,300053.0
79,300053.0
80,300053.0
81,300053.0
82,300273.0
83,300273.0
84,300273.0
85,300273.0
86,300273.0
87,300273.0
88,300273.0
89,300273.0
90,300273.0
91,300273.0
92,300273.0
93,300273.0
94,300273.0
95,300273.0
96,300273.0
97,300273.0
98,300273.0
99,300273.0
100,300273.0
101,300273.0
102,300273.0
103,300273.0
104,300273.0
105,300273.0
106,300273.0
107,300273.0
108,300273.0
109,300273.0
110,300273.0
111,300273.0
112,300273.0
113,300273.0
114,300273.0
115,300273.0
116,300273.0
117,300273.0
118,300273.0
119,300273.0
120,300273.0
121,300273.0
122,300273.0
123,300273.0
124,300273.0
125,300273.0
126,300273.0
127,300273.0
128,300273.0
129,300273.0
130,300273.0
131,300273.0
132,300273.0
133,300273.0
134,300273.0
135,300273.0
136,300273.0
137,300273.0
138,300273.0
139,300273.0
140,300273.0
141,300273.0
142,300273.0
143,300273.0
144,300273.0
145,300273.0
146,300273.0
147,300273.0
148,300273.0
149,300273.0
150,300273.0
151,300273.0
152,300273.0
153,300273.0
154,300273.0
155,300273.0
156,300273.0
157,300273.0
