step,bestf
0,299376.0
1,299376.0
2,299376.0
3,299376.0
4,299376.0
5,299376.0
6,299376.0
7,299376.0
8,299376.0
9,299376.0
10,299376.0
11,299376.0
12,299376.0
13,299376.0
14,299376.0
15,299376.0
16,299376.0
17,299762.0
18,299762.0
19,299931.0
20,299931.0
21,299931.0
22,299931.0
23,299931.0
24,299931.0
25,299931.0
26,299931.0
27,299931.0
28,299931.0
29,299931.0
30,299931.0
31,299931.0
32,299931.0
33,299931.0
34,299931.0
35,299931.0
36,299931.0
37,299931.0
38,299931.0
39,299931.0
40,299931.0
41,299931.0
42,299931.0
43,299931.0
44,299931.0
45,299931.0
46,299931.0
47,299931.0
48,299931.0
49,299931.0
50,299931.0
51,299931.0
52,299931.0
53,299931.0
54,299931.0
55,299931.0
56,299931.0
57,299931.0
58,299931.0
59,299931.0
60,299931.0
61,299931.0
62,299931.0
63,299931.0
64,299931.0
65,299931.0
66,299931.0
67,299931.0
68,299931.0
69,299931.0
70,300001.0
71,300001.0
72,300001.0
73,300001.0
74,300001.0
75,300001.0
76,300001.0
77,300001.0
78,300001.0
79,300001.0
80,300001.0
81,300001.0
82,300001.0
83,300001.0
84,300001.0
85,300001.0
86,300001.0
87,300001.0
88,300001.0
89,300001.0
90,300001.0
91,300001.0
92,300001.0
93,300001.0
94,300001.0
95,300001.0
96,300001.0
97,300001.0
98,300001.0
99,300001.0
100,300001.0
101,300001.0
102,300001.0
103,300001.0
104,300001.0
105,300001.0
106,300001.0
107,300001.0
108,300001.0
109,300001.0
110,300001.0
111,300001.0
112,300001.0
113,300001.0
114,300001.0
115,300001.0
116,300001.0
117,300001.0
118,300001.0
119,300001.0
120,300001.0
121,300001.0
122,300001.0
123,300001.0
124,300001.0
125,300001.0
126,300001.0
127,300001.0
128,300001.0
129,300001.0
130,300001.0
131,300001.0
132,300001.0
133,300001.0
134,300001.0
135,300001.0
136,300001.0
137,300001.0
138,300001.0
139,300001.0
140,300001.0
141,300001.0
142,300001.0
143,300001.0
144,300001.0
145,300001.0
146,300001.0
147,300001.0
148,300001.0
149,300001.0
150,300001.0
151,300001.0
152,300001.0
153,300001.0
154,300001.0
155,300001.0
156,300001.0
157,300001.0
158,300001.0
159,300001.0
160,300001.0
161,300001.0
162,300001.0
163,300001.0
164,300001.0
165,300001.0
166,300001.0
167,300001.0
168,300001.0
169,300001.0
170,300001.0
171,300001.0
172,300001.0
173,300001.0
174,300001.0
175,300001.0
176,300001.0
177,300001.0
178,300001.0
179,300001.0
180,300001.0
181,300001.0
182,300001.0
183,300001.0
184,300001.0
185,300001.0
186,300001.0
187,300001.0
188,300001.0
189,300001.0
190,300001.0
191,300001.0
192,300001.0
193,300001.0
194,300001.0
195,300001.0
196,300001.0
197,300001.0
198,300001.0
199,300001.0
200,300001.0
201,300001.0
202,300001.0
203,300001.0
204,300001.0
205,300001.0
206,300001.0
207,300001.0
208,300001.0
209,300001.0
210,300001.0
211,300001.0
212,300001.0
213,300001.0
214,300001.0
215,300001.0
216,300001.0
217,300001.0
218,300001.0
219,300001.0
220,300001.0
221,300001.0
222,300001.0
223,300001.0
224,300001.0
225,300001.0
226,300001.0
227,300001.0
228,300001.0
229,300001.0
230,300001.0
231,300001.0
232,300001.0
233,300001.0
234,300001.0
235,300001.0
236,300001.0
237,300001.0
238,300001.0
239,300001.0
240,300001.0
241,300001.0
242,300001.0
243,300001.0
244,300001.0
245,300001.0
246,300001.0
247,300001.0
248,300001.0
249,300001.0
250,300001.0
251,300001.0
252,300001.0
253,300001.0
254,300001.0
255,300001.0
256,300001.0
257,300001.0
258,300001.0
259,300001.0
260,300001.0
261,300001.0
262,300001.0
263,300001.0
264,300001.0
265,300001.0
266,300001.0
267,300001.0
268,300001.0
269,300001.0
270,300001.0
271,300001.0
272,300001.0
273,300001.0
274,300001.0
275,300001.0
276,300001.0
277,300001.0
278,300001.0
279,300001.0
280,300001.0
281,300001.0
282,300001.0
283,300001.0
284,300001.0
285,300001.0
286,300001.0
287,300001.0
288,300001.0
289,300001.0
290,300001.0
291,300001.0
292,300001.0
293,300001.0
294,300001.0
295,300001.0
296,300001.0
297,300001.0
298,300001.0
299,300001.0
300,300001.0
301,300001.0
302,300001.0
303,300001.0
304,300001.0
305,300001.0
306,300001.0
307,300001.0
308,300001.0
309,300001.0
310,300397.0
311,300397.0
312,300397.0
313,300397.0
314,300397.0
315,300397.0
316,300397.0
317,300397.0
318,300397.0
319,300397.0
320,300397.0
321,300397.0
322,300397.0
323,300397.0
324,300397.0
325,300397.0
326,300397.0
327,300397.0
328,300397.0
329,300397.0
330,300397.0
331,300397.0
332,300397.0
333,300397.0
334,300397.0
335,300397.0
336,300397.0
337,300397.0
338,300397.0
339,300397.0
340,300397.0
341,300397.0
342,300397.0
343,300397.0
344,300397.0
345,300397.0
346,300397.0
347,300397.0
348,300397.0
349,300397.0
350,300397.0
351,300397.0
352,300397.0
353,300397.0
354,300397.0
355,300397.0
356,300397.0
357,300397.0
358,300397.0
359,300397.0
360,300397.0
361,300397.0
362,300397.0
363,300397.0
364,300397.0
365,300397.0
366,300397.0
367,300397.0
368,300397.0
369,300397.0
370,300397.0
371,300397.0
372,300397.0
373,300397.0
374,300397.0
375,300397.0
376,300397.0
377,300397.0
378,300397.0
379,300397.0
380,300397.0
381,300397.0
382,300397.0
383,300397.0
384,300397.0
385,300397.0
386,300397.0
387,300397.0
388,300397.0
389,300397.0
390,300397.0
391,300397.0
392,300397.0
393,300397.0
394,300397.0
395,300397.0
396,300397.0
397,300397.0
398,300397.0
399,300397.0
400,300397.0
401,300397.0
402,300397.0
403,300397.0
404,300397.0
405,300397.0
406,300397.0
407,300397.0
408,300397.0
409,300397.0
410,300397.0
411,300397.0
412,300397.0
413,300397.0
414,300397.0
415,300397.0
416,300397.0
417,300397.0
418,300397.0
419,300397.0
420,300397.0
421,300397.0
422,300397.0
423,300397.0
424,300397.0
425,300397.0
426,300397.0
427,300397.0
428,300397.0
429,300397.0
430,300397.0
431,300397.0
432,300397.0
433,300397.0
434,300397.0
435,300397.0
436,300397.0
437,300397.0
438,300397.0
439,300397.0
440,300397.0
441,300397.0
442,300397.0
443,300397.0
444,300397.0
445,300397.0
446,300397.0
447,300397.0
448,300397.0
449,300397.0
450,300397.0
451,300397.0
452,300397.0
453,300397.0
454,300397.0
455,300397.0
456,300397.0
457,300397.0
458,300397.0
459,300397.0
460,300397.0
461,300397.0
462,300397.0
463,300397.0
464,300397.0
465,300397.0
466,300397.0
467,300397.0
468,300397.0
469,300397.0
470,300397.0
471,300397.0
472,300397.0
473,300397.0
474,300397.0
475,300397.0
476,300497.0
477,300497.0
478,300497.0
479,300497.0
480,300497.0
481,300497.0
482,300497.0
483,300497.0
484,300497.0
485,300497.0
486,300497.0
487,300497.0
488,300497.0
489,300497.0
490,300497.0
491,300497.0
492,300497.0
493,300497.0
494,300497.0
495,300497.0
496,300497.0
497,300497.0
498,300497.0
499,300497.0
500,300497.0
501,300497.0
502,300497.0
503,300497.0
504,300497.0
505,300497.0
506,300497.0
507,300497.0
508,300497.0
509,300497.0
510,300497.0
511,300497.0
512,300497.0
513,300497.0
514,300497.0
515,300497.0
516,300497.0
517,300497.0
518,300497.0
519,300497.0
520,300497.0
521,300497.0
522,300497.0
523,300497.0
524,300497.0
525,300497.0
526,300497.0
527,300497.0
528,300497.0
529,300497.0
530,300497.0
531,300497.0
532,300497.0
533,300497.0
534,300497.0
535,300497.0
536,300497.0
537,300497.0
538,300497.0
539,300497.0
540,300497.0
541,300497.0
542,300497.0
543,300497.0
544,300497.0
545,300497.0
546,300497.0
547,300497.0
548,300497.0
549,300497.0
550,300497.0
551,300497.0
552,300497.0
553,300497.0
554,300497.0
555,300497.0
556,300497.0
557,300497.0
558,300497.0
559,300497.0
560,300497.0
561,300497.0
562,300497.0
563,300497.0
564,300497.0
565,300497.0
566,300497.0
567,300497.0
568,300497.0
569,300497.0
570,300497.0
571,300497.0
572,300497.0
573,300497.0
574,300497.0
575,300497.0
576,300497.0
577,300497.0
578,300497.0
579,300497.0
580,300497.0
581,300497.0
582,300497.0
583,300497.0
584,300497.0
585,300497.0
586,300497.0
587,300497.0
588,300497.0
589,300497.0
590,300497.0
591,300497.0
592,300497.0
593,300497.0
594,300497.0
595,300497.0
596,300497.0
597,300497.0
598,300497.0
599,300497.0
600,300497.0
601,300497.0
602,300497.0
603,300497.0
604,300497.0
605,300497.0
606,300497.0
607,300497.0
608,300497.0
609,300497.0
610,300497.0
611,300497.0
612,300497.0
613,300497.0
614,300497.0
615,300497.0
616,300497.0
617,300497.0
618,300497.0
619,300497.0
620,300497.0
621,300497.0
622,300497.0
623,300497.0
624,300497.0
625,300497.0
626,300497.0
627,300497.0
628,300497.0
629,300497.0
630,300497.0
631,300497.0
632,300497.0
633,300497.0
634,300497.0
635,300497.0
636,300497.0
637,300497.0
638,300497.0
639,300497.0
640,300497.0
641,300497.0
642,300497.0
643,300497.0
644,300497.0
645,300497.0
646,300497.0
647,300497.0
648,300497.0
649,300497.0
650,300497.0
651,300497.0
652,300497.0
653,300497.0
654,300497.0
655,300497.0
656,300497.0
657,300497.0
658,300497.0
659,300497.0
660,300497.0
661,300497.0
662,300497.0
663,300497.0
664,300497.0
665,300497.0
666,300497.0
667,300497.0
668,300497.0
669,300497.0
670,300497.0
671,300497.0
672,300497.0
673,300497.0
674,300497.0
675,300497.0
676,300497.0
677,300497.0
678,300497.0
679,300497.0
680,300497.0
681,300497.0
682,300497.0
683,300497.0
684,300497.0
685,300497.0
686,300497.0
687,300497.0
688,300497.0
689,300497.0
690,300497.0
691,300497.0
692,300497.0
693,300497.0
694,300497.0
695,300497.0
696,300497.0
697,300497.0
698,300497.0
699,300497.0
700,300497.0
701,300497.0
702,300497.0
703,300497.0
704,300497.0
705,300497.0
706,300497.0
707,300497.0
708,300497.0
709,300497.0
710,300497.0
711,300497.0
712,300497.0
713,300497.0
714,300497.0
715,300497.0
716,300497.0
717,300497.0
718,300497.0
719,300497.0
720,300497.0
721,300497.0
722,300497.0
723,300497.0
724,300497.0
725,300497.0
726,300497.0
727,300497.0
728,300497.0
729,300497.0
730,300497.0
731,300497.0
732,300497.0
733,300497.0
