exec,step,bestf,worstf,avgf
23,0,300435.0,247592.0,270194.3277343749
23,1,300435.0,248228.0,270277.4613281249
23,2,300435.0,258891.0,270345.5843749999
23,3,300435.0,259391.8,270368.36445312493
23,4,300435.0,259670.1,270396.4742187499
23,5,300435.0,260049.3,270435.2984374999
23,6,300435.0,260389.0,270459.74921874993
23,7,300435.0,260573.9,270481.26289062493
23,8,300435.0,260838.6,270516.3230468749
23,9,300435.0,261052.2,270546.3757812499
23,10,300435.0,261117.6,270549.7304687499
23,11,300435.0,261168.8,270575.10195312486
23,12,300435.0,261224.5,270658.2394531249
23,13,300435.0,261321.9,270684.9433593749
23,14,300435.0,261546.9,270700.4046874999
23,15,300435.0,261550.4,270712.2582031249
23,16,300435.0,247761.0,270658.3933593749
23,17,300435.0,261552.7,270737.1394531249
23,18,300435.0,261668.1,270768.2726562499
23,19,300435.0,257427.0,270751.7058593749
23,20,300435.0,261900.9,270893.4636718749
23,21,300435.0,243038.0,270819.7804687499
23,22,300435.0,261911.0,270919.02382812486
23,23,300435.0,261936.5,270944.12734374986
23,24,300435.0,262012.4,270967.38906249986
23,25,300435.0,262082.5,270997.47499999986
23,26,300435.0,262199.1,271024.3847656249
23,27,300435.0,262293.0,271039.94960937486
23,28,300435.0,262487.4,271050.6281249999
23,29,300435.0,261132.5,271045.3355468749
23,30,300435.0,262670.3,271076.0652343749
23,31,300435.0,262684.9,271216.59140624985
23,32,300435.0,262724.0,271229.97812499985
23,33,300435.0,262942.3,271244.31015624985
23,34,300435.0,263085.6,271260.3351562499
23,35,300435.0,262744.2,271259.00156249985
23,36,300435.0,263210.2,271264.5710937499
23,37,300435.0,263217.7,271280.5957031249
23,38,300435.0,263225.8,271305.6437499999
23,39,300435.0,263244.5,271312.4374999998
23,40,300435.0,263361.5,271335.60585937486
23,41,300435.0,263368.7,271348.26015624986
23,42,300435.0,263428.3,271358.34531249985
23,43,300435.0,263524.5,271403.60585937486
23,44,300435.0,263571.3,271413.71054687485
23,45,300435.0,263681.7,271506.97109374986
23,46,300435.0,263710.0,271532.9414062498
23,47,300435.0,263751.7,271556.8195312499
23,48,300435.0,263888.4,271573.21445312485
23,49,300435.0,263928.0,271580.11406249984
23,50,300435.0,264048.7,271597.2753906249
23,51,300435.0,264094.3,271620.1015624999
23,52,300435.0,264170.0,271687.53789062484
23,53,300435.0,264261.6,271694.36757812486
23,54,300435.0,264268.1,271706.07851562486
23,55,300435.0,264347.5,271714.22734374984
23,56,300435.0,264381.9,271732.4843749999
23,57,300435.0,264481.9,271753.7765624999
23,58,300435.0,264521.1,271767.37539062486
23,59,300435.0,202050.0,271523.3476562499
23,60,300435.0,264524.1,271769.9128906249
23,61,300435.0,264566.4,271786.5828124999
23,62,300435.0,264581.4,271794.5867187499
23,63,300435.0,264722.7,271804.4136718749
23,64,300435.0,264726.6,271813.18007812486
23,65,300435.0,264734.0,271872.6777343749
23,66,300435.0,264823.0,271877.8542968749
23,67,300435.0,264830.7,271883.8343749999
23,68,300435.0,264860.8,271895.2136718749
23,69,300435.0,264861.2,271900.7109374999
23,70,300435.0,264866.3,271902.7781249999
23,71,300435.0,264892.9,272032.4488281249
23,72,300435.0,235227.0,271916.5664062499
23,73,300435.0,264925.4,272048.9414062499
23,74,300435.0,264965.0,272064.55898437486
23,75,300435.0,264976.8,272073.86953124986
23,76,300435.0,264997.0,272204.1046874999
23,77,300435.0,265026.7,272334.8507812499
23,78,300435.0,265032.7,272347.65312499984
23,79,300435.0,265051.7,272404.3574218749
23,80,300435.0,265057.9,272539.2960937499
23,81,300435.0,265097.2,272554.85624999984
23,82,300435.0,265160.8,272569.88906249986
23,83,300435.0,243626.0,272485.7687499999
23,84,300435.0,265170.7,272664.6632812499
23,85,300435.0,265242.7,272765.01992187486
23,86,300435.0,265280.0,272883.48593749985
23,87,300435.0,263846.0,272877.88437499985
23,88,300435.0,265325.3,272898.3429687499
23,89,300435.0,265354.4,272924.1542968748
23,90,300435.0,264519.6,272920.89335937484
23,91,300435.0,265390.4,272925.65781249985
23,92,300435.0,265378.0,272925.6093749998
23,93,300435.0,265391.7,273032.2734374998
23,94,300435.0,265425.6,273041.1828124998
23,95,300435.0,265460.4,273055.7363281248
23,96,300435.0,265507.6,273162.6019531248
23,97,300435.0,265587.9,273167.00937499985
23,98,300435.0,265638.3,273280.0410156249
23,99,300435.0,265654.7,273339.40312499984
23,100,300435.0,265667.5,273348.1503906248
23,101,300435.0,264601.0,273343.9843749998
