exec,step,bestf,worstf,avgf
13,0,300482.0,258720.2,271225.7093749999
13,1,300482.0,259010.7,271467.2312499999
13,2,300482.0,261796.8,271529.3015624999
13,3,300482.0,257282.0,271494.0296874999
13,4,300482.0,262089.0,271557.1890624999
13,5,300482.0,262158.2,271588.6031249999
13,6,300482.0,262280.0,271653.3515624999
13,7,300482.0,262301.0,271659.1601562499
13,8,300482.0,262417.6,271711.6859374999
13,9,300482.0,262441.2,271748.6210937499
13,10,300482.0,262634.2,271900.5648437499
13,11,300482.0,262738.9,271952.8867187499
13,12,300482.0,259086.0,271924.3484374999
13,13,300482.0,262945.3,272054.9265624999
13,14,300482.0,263023.5,272107.3828124999
13,15,300482.0,263025.1,272155.2328124999
13,16,300482.0,262868.4,272154.0085937499
13,17,300482.0,263137.1,272339.6539062499
13,18,300482.0,263187.9,272349.8921874999
13,19,300482.0,263283.8,272386.1343749999
13,20,300482.0,263322.3,272409.32031249994
13,21,300482.0,263391.1,272461.96796874993
13,22,300482.0,263469.3,272495.7359374999
13,23,300482.0,263742.9,272624.1398437499
13,24,300482.0,263982.6,272659.6117187499
13,25,300482.0,264024.0,272669.8695312499
13,26,300482.0,264204.6,272728.1664062499
13,27,300482.0,264447.6,272746.6953124999
13,28,300482.0,264542.1,272988.46406249993
13,29,300482.0,264642.9,273029.7554687499
13,30,300482.0,263644.4,273021.9546874999
13,31,300482.0,264749.8,273074.6546874999
13,32,300482.0,264832.1,273113.3335937499
13,33,300482.0,262718.1,273096.8179687499
13,34,300482.0,264996.4,273373.80156249995
13,35,300482.0,264509.6,273369.9984375
13,36,300482.0,264998.2,273607.5718749999
13,37,300482.0,261835.4,273582.86249999993
13,38,300482.0,264619.0,273604.60937499994
13,39,300482.0,265029.9,273824.13281249994
13,40,300482.0,265045.6,273952.57109374995
13,41,300482.0,265209.7,274108.01171874994
13,42,300482.0,265234.6,274140.90312499995
13,43,300482.0,265244.1,274145.72734374995
13,44,300482.0,265295.6,274155.1624999999
13,45,300482.0,265366.4,274312.9703124999
13,46,300482.0,263870.7,274301.2851562499
13,47,300482.0,265452.2,274325.1453124999
13,48,300482.0,265609.4,274362.1179687499
13,49,300482.0,265663.0,274371.2085937499
13,50,300482.0,252829.0,274270.9429687499
13,51,300482.0,265769.0,274393.4101562499
13,52,300482.0,265852.1,274405.0078124999
13,53,300482.0,265980.6,274438.6382812499
13,54,300482.0,266020.5,274453.92890624993
13,55,300482.0,264793.7,274444.34453124995
13,56,300482.0,266053.9,274695.45624999993
13,57,300482.0,266095.7,274709.1679687499
13,58,300482.0,256998.0,274638.0921874999
13,59,300482.0,266110.0,274895.4359374999
13,60,300482.0,266156.4,274907.3257812499
13,61,300482.0,266251.6,274920.16718749993
13,62,300482.0,266289.0,275135.9828124999
13,63,300482.0,266403.8,275145.44687499997
13,64,300482.0,266451.8,275157.96015624993
13,65,300482.0,266491.0,275178.67499999993
13,66,300482.0,266496.2,275181.0804687499
13,67,300482.0,266541.2,275209.18515624997
13,68,300482.0,233305.0,274949.52734374994
13,69,300482.0,266576.3,275362.21484374994
13,70,300482.0,266145.7,275358.85078124993
13,71,300482.0,266573.0,275362.18906249997
13,72,300482.0,266652.9,275376.4945312499
13,73,300482.0,266683.8,275400.66171874997
13,74,300482.0,263526.5,275375.9953125
13,75,300482.0,266773.0,275427.56406249997
13,76,300482.0,250063.0,275297.01718749997
13,77,300482.0,266789.4,275654.05624999997
13,78,300482.0,261875.0,275615.6625
13,79,300482.0,266798.9,275677.23828124994
13,80,300482.0,266858.9,275678.11015624995
13,81,300482.0,266883.7,275692.0421875
13,82,300482.0,266901.3,275939.92734374997
13,83,300482.0,266910.5,275967.12265624997
13,84,300482.0,266924.8,276195.68124999997
13,85,300482.0,250569.0,276067.9015625
13,86,300482.0,266935.3,276358.2921875
