exec,step,bestf,worstf,avgf
11,0,298586.0,233033.0,269161.6039062499
11,1,298586.0,239895.0,269434.24921874993
11,2,298586.0,257733.8,269665.31640624994
11,3,298586.0,259087.0,269976.22421874997
11,4,298586.0,259964.4,270025.84765625
11,5,298586.0,260097.8,270091.334375
11,6,298586.0,261312.3,270165.47031249997
11,7,298586.0,261505.7,270235.39921874995
11,8,298586.0,254788.0,270182.9171875
11,9,298586.0,261976.8,270315.003125
11,10,298586.0,262214.7,270584.57499999995
11,11,298586.0,262646.7,270634.69453125
11,12,298586.0,263089.2,270652.08749999997
11,13,298586.0,261910.0,270642.875
11,14,298586.0,263182.3,270704.43984375
11,15,298586.0,263566.2,270757.69609374995
11,16,298586.0,263823.3,270803.68203125
11,17,298586.0,263857.7,270845.02499999997
11,18,298586.0,263890.2,270875.50546874997
11,19,298586.0,264055.5,270980.83203125
11,20,298586.0,264159.1,270981.64140624995
11,21,298586.0,264369.7,271201.6328125
11,22,298586.0,264464.0,271212.04921875
11,23,298586.0,264480.3,271249.17734374997
11,24,298586.0,264656.0,271282.67343749997
11,25,299533.0,264801.4,271555.14999999997
11,26,299533.0,264855.8,271596.459375
11,27,299533.0,264873.0,271611.21249999997
11,28,299533.0,264954.0,271619.91093749995
11,29,299533.0,264992.8,271649.10156249994
11,30,299533.0,265085.3,271890.82187499997
11,31,299533.0,265213.5,271928.54453124997
11,32,299533.0,257630.0,271869.29843749997
11,33,299533.0,265244.6,271948.19687499997
11,34,299533.0,265358.6,272170.87187499995
11,35,299533.0,265438.8,272183.43437499995
11,36,299533.0,265441.6,272189.38515625
11,37,299533.0,265518.3,272199.834375
11,38,299533.0,265618.3,272314.59765624994
11,39,299533.0,265674.4,272327.68515624997
11,40,299533.0,265703.0,272385.83828125
11,41,299533.0,265774.0,272446.16640625
11,42,299533.0,265812.0,272651.53359375
11,43,299533.0,251784.0,272541.93984375
11,44,299533.0,265986.4,272682.56718749995
11,45,299533.0,266200.5,272703.8671875
11,46,299533.0,260131.0,272656.44921875
11,47,299533.0,266236.6,272731.06796874997
11,48,299533.0,259447.0,272678.02421874995
11,49,299533.0,266262.6,272849.37578124995
11,50,299533.0,266320.1,272872.88125
11,51,299533.0,266471.7,272962.01328124997
11,52,299533.0,266571.4,272976.89375
11,53,299533.0,266642.7,272994.96249999997
11,54,299533.0,266723.6,273047.31640625
11,55,299533.0,266744.2,273061.49374999997
11,56,299533.0,266779.1,273298.7578125
11,57,299533.0,266833.9,273316.4515625
11,58,299533.0,263987.7,273294.21562499995
11,59,299533.0,266945.0,273344.55624999997
11,60,299533.0,266966.6,273588.23593749997
11,61,299533.0,267004.2,273807.9890625
11,62,299533.0,267049.1,273844.5890625
11,63,299653.0,267067.2,274099.30703125
11,64,299653.0,267084.2,274121.65312499995
11,65,299653.0,267112.5,274132.03593749995
11,66,299653.0,267115.0,274156.32031249994
11,67,299653.0,267157.7,274177.44375
11,68,299653.0,267176.9,274203.01875
11,69,299653.0,267260.5,274384.87109374994
11,70,299653.0,267293.5,274399.15624999994
11,71,299653.0,267378.8,274535.28515624994
11,72,299653.0,267407.0,274638.81015624997
11,73,299653.0,267502.0,274658.565625
11,74,299653.0,267582.4,274676.12656249997
11,75,299653.0,267600.5,274678.05703125003
11,76,299653.0,267623.1,274878.73281250003
11,77,299653.0,267729.0,274979.66953124997
11,78,299653.0,267745.8,275159.91171874997
11,79,299653.0,267746.3,275352.46796875
11,80,299653.0,267759.2,275570.85625
11,81,299653.0,267829.5,275643.846875
11,82,299653.0,267916.9,275661.20703125
11,83,299653.0,267924.6,275792.66875
11,84,299653.0,267931.6,276017.421875
11,85,299653.0,267964.5,276174.33125
11,86,299653.0,266618.2,276163.81328125
11,87,299653.0,267973.4,276330.62421875
11,88,299653.0,267992.8,276348.04843749997
11,89,299653.0,267998.5,276553.7296875
11,90,299653.0,268027.0,276569.646875
11,91,299653.0,268150.4,276586.23984374997
11,92,299653.0,268271.1,276702.61953125003
11,93,299653.0,268311.9,276719.17109375
11,94,299653.0,268346.7,276922.0859375
11,95,299653.0,268376.4,277039.07265625003
11,96,299653.0,268387.1,277272.63203125
11,97,299653.0,256613.0,277180.64687500003
11,98,299653.0,268413.2,277313.60781250003
11,99,299653.0,268425.0,277490.6765625
11,100,299653.0,268531.6,277548.715625
11,101,299653.0,268538.3,277552.08749999997
11,102,299653.0,268630.0,277616.76484375
11,103,299653.0,268643.5,277617.39765625
11,104,299653.0,268684.2,277625.54296875
11,105,299653.0,268028.9,277620.42343749997
11,106,299653.0,268690.4,277761.51015625003
11,107,299653.0,268711.0,277773.95859374997
11,108,299653.0,268712.8,277958.99765624997
11,109,299653.0,268767.8,277970.47578125
11,110,299653.0,268802.0,278080.10234375
11,111,299653.0,268804.7,278093.17265625
11,112,299653.0,268809.9,278098.45703125
11,113,299653.0,268873.4,278271.3171875
11,114,299653.0,263426.0,278228.759375
11,115,299653.0,268884.2,278387.3765625
11,116,299653.0,268963.2,278462.5859375
11,117,299653.0,269018.5,278480.209375
11,118,300075.0,269043.9,278722.83828125
11,119,300075.0,269082.2,278756.4328125
11,120,300075.0,269089.0,278764.50078125
11,121,300075.0,266880.5,278747.246875
11,122,300075.0,269099.0,278770.97656250006
11,123,300075.0,269115.2,278973.71875000006
11,124,300075.0,269115.2,279062.94375000003
11,125,300075.0,269125.7,279066.5203125
11,126,300075.0,269216.4,279305.01484375005
11,127,300075.0,269222.9,279312.88281250006
11,128,300075.0,269250.8,279426.21171875007
11,129,300075.0,269271.3,279638.95546875003
11,130,300075.0,269307.5,279849.38281250006
11,131,300075.0,269332.4,279993.51171875006
11,132,300075.0,269104.3,279991.72968750005
11,133,300075.0,269347.5,280011.92265625007
11,134,300075.0,269389.4,280013.09062500007
11,135,300075.0,258610.0,279928.8765625
11,136,300075.0,269403.9,280116.1109375
11,137,300075.0,269405.5,280331.65078125003
11,138,300075.0,269452.4,280545.48281250003
11,139,300075.0,269468.9,280745.81562500005
11,140,300075.0,269471.6,280959.15234375006
11,141,300075.0,237044.0,280705.81171875005
11,142,300075.0,269481.1,280961.08203125006
11,143,300075.0,268834.1,280956.02734375006
11,144,300075.0,269497.0,281174.96406250005
11,145,300075.0,269566.8,281387.43281250005
11,146,300075.0,269573.0,281392.1539062501
11,147,300075.0,268787.0,281386.0132812501
11,148,300075.0,269321.8,281390.19140625006
11,149,300075.0,269587.2,281398.67656250007
11,150,300075.0,269643.8,281524.72187500005
11,151,300075.0,269682.2,281593.91875000007
11,152,300075.0,269682.2,281644.8234375001
11,153,300075.0,269686.1,281760.3296875001
11,154,300075.0,269111.2,281755.8382812501
11,155,300075.0,269718.6,281891.95390625007
11,156,300075.0,269749.8,281990.19921875006
11,157,300075.0,269102.7,281985.1437500001
11,158,300075.0,269784.3,282217.0367187501
11,159,300075.0,269790.3,282221.8703125001
11,160,300075.0,269818.8,282351.15703125007
11,161,300075.0,269258.8,282346.78203125007
11,162,300075.0,269818.8,282481.68203125003
11,163,300075.0,269825.0,282535.97265625006
11,164,300075.0,269913.8,282537.94921875006
11,165,300075.0,269917.9,282642.2242187501
11,166,300075.0,269927.5,282849.08437500003
11,167,300075.0,269935.7,283080.11171875003
11,168,300075.0,269243.9,283074.70703125006
11,169,300075.0,269989.5,283238.121875
11,170,300075.0,269083.5,283231.04375
11,171,300075.0,267906.0,283221.84453125
11,172,300075.0,269999.1,283240.721875
11,173,300075.0,270025.1,283343.62734375
11,174,300075.0,270035.9,283427.603125
11,175,300075.0,268810.7,283418.03125
11,176,300075.0,268584.0,283416.26015625003
11,177,300075.0,270051.6,283558.01796875003
11,178,300075.0,268996.4,283549.77421875
11,179,300075.0,270075.2,283596.17734375
11,180,300075.0,270078.0,283598.26015625003
11,181,300075.0,270089.0,283810.13515625003
11,182,300075.0,247276.0,283631.90859375003
11,183,300075.0,270114.9,283919.18984375003
11,184,300075.0,270028.9,283918.51796875003
11,185,300075.0,270150.9,284053.87812500005
11,186,300075.0,270153.2,284184.63671875
11,187,300075.0,270171.1,284302.60390625003
11,188,300075.0,263218.0,284248.2828125
11,189,300075.0,270182.0,284390.1734375
11,190,300075.0,269765.7,284386.92109375005
11,191,300075.0,270195.8,284436.025
11,192,300075.0,270203.7,284635.75312500005
11,193,300075.0,270220.9,284638.06015625
11,194,300075.0,270223.5,284858.83437500003
11,195,300075.0,270237.1,284886.08046875003
11,196,300075.0,270250.7,285027.6578125
11,197,300075.0,270263.2,285083.41015625
11,198,300075.0,270283.8,285214.01796875
11,199,300075.0,270320.2,285233.58984375
11,200,300075.0,270322.3,285362.40859375003
11,201,300075.0,270341.8,285556.2890625
11,202,300075.0,270389.7,285570.4859375
11,203,300075.0,270403.0,285615.61328125
11,204,300075.0,266747.0,285587.05078125
11,205,300075.0,270407.9,285725.79296875
11,206,300075.0,270418.7,285728.29375
11,207,300075.0,269374.6,285720.13671875
11,208,300075.0,270002.0,285725.03828125005
11,209,300075.0,270431.3,285937.50703125005
11,210,300075.0,270431.3,286143.7546875
11,211,300075.0,270253.0,286142.36171875
11,212,300075.0,270431.3,286225.59609375
11,213,300075.0,270475.0,286329.484375
11,214,300075.0,270499.0,286538.2578125
11,215,300075.0,270728.0,286579.046875
11,216,300075.0,271219.0,286722.515625
11,217,300075.0,269516.3,286709.21328125
11,218,300075.0,271689.0,286946.4765625
11,219,300075.0,269584.4,286930.034375
11,220,300075.0,271689.0,287166.5078125
11,221,300075.0,271695.0,287365.796875
11,222,300075.0,271912.0,287570.5
11,223,300075.0,270390.0,287558.609375
11,224,300075.0,269799.7,287553.99765625
11,225,300075.0,272159.0,287786.0234375
11,226,300075.0,268180.2,287754.9390625
11,227,300075.0,272224.0,287981.640625
11,228,300075.0,272789.0,288168.8125
11,229,300075.0,269231.4,288141.01875
11,230,300075.0,270171.7,288148.36484375
11,231,300075.0,273095.0,288182.96875
11,232,300075.0,273118.0,288371.2734375
11,233,300075.0,269083.8,288339.75625
11,234,300075.0,273344.0,288567.4765625
11,235,300075.0,268824.5,288532.16796875
11,236,300075.0,273344.0,288702.0546875
11,237,300075.0,269420.4,288671.4015625
11,238,300075.0,270273.9,288678.06953125
11,239,300075.0,273425.0,288885.546875
11,240,300075.0,270392.5,288861.85546875
11,241,300075.0,273632.0,289040.71875
11,242,300075.0,270446.1,289015.82890625
11,243,300075.0,269804.5,289010.81640625
11,244,300075.0,273711.0,289230.2578125
11,245,300075.0,274601.0,289386.7890625
11,246,300075.0,268221.7,289336.95078125
11,247,300075.0,270242.3,289352.73671875
11,248,300075.0,274936.0,289569.9140625
11,249,300075.0,275620.0,289619.4296875
11,250,300075.0,273422.0,289602.2578125
11,251,300075.0,275720.0,289718.953125
11,252,300075.0,275854.0,289880.0234375
11,253,300075.0,269424.6,289829.79375
11,254,300075.0,262737.0,289777.546875
11,255,300075.0,276051.0,290015.8203125
11,256,300075.0,276166.0,290090.3046875
11,257,300075.0,276198.0,290206.4375
11,258,300075.0,269909.5,290157.30859375
11,259,300075.0,270087.5,290158.69921875
11,260,300075.0,269278.4,290152.378125
11,261,300075.0,267339.7,290137.23203125
11,262,300075.0,276768.0,290318.7890625
11,263,300075.0,259606.0,290184.7109375
11,264,300075.0,269764.3,290264.07265625
11,265,300075.0,276817.0,290389.765625
11,266,300075.0,277102.0,290486.296875
11,267,300075.0,277372.0,290586.90625
11,268,300075.0,277387.0,290692.9140625
11,269,300075.0,271448.0,290646.515625
11,270,300075.0,268980.6,290627.2390625
11,271,300075.0,277729.0,290816.734375
11,272,300075.0,268687.1,290746.09453125
11,273,300075.0,268619.0,290745.5625
11,274,300075.0,278501.0,290941.875
11,275,300075.0,278511.0,290962.1875
11,276,300075.0,269819.7,290894.28671875
11,277,300075.0,278511.0,291123.578125
11,278,300075.0,270313.5,291059.53515625
11,279,300075.0,280208.0,291195.8046875
11,280,300075.0,248884.0,290951.0859375
11,281,300075.0,267608.2,291097.36875
11,282,300075.0,280208.0,291321.5390625
11,283,300075.0,280536.0,291427.3125
11,284,300075.0,280543.0,291544.3828125
11,285,300075.0,280630.0,291680.421875
11,286,300075.0,266792.6,291572.3171875
11,287,300075.0,280774.0,291832.3359375
11,288,300075.0,264926.0,291708.5234375
11,289,300075.0,269406.7,291743.52890625
11,290,300075.0,280907.0,291885.9921875
11,291,300075.0,281101.0,291947.2890625
11,292,300075.0,281274.0,292031.4453125
11,293,300075.0,281380.0,292106.96875
11,294,300075.0,267622.4,291999.4875
11,295,300075.0,268923.0,292009.6484375
11,296,300075.0,267713.5,292000.19921875
11,297,300075.0,281380.0,292253.0234375
11,298,300075.0,282294.0,292399.078125
11,299,300075.0,282576.0,292488.5546875
11,300,300075.0,282800.0,292548.6953125
11,301,300450.0,283047.0,292686.5859375
11,302,300450.0,269622.8,292581.709375
11,303,300450.0,268958.1,292576.51640625
11,304,300450.0,269769.9,292582.85859375
11,305,300450.0,268597.4,292573.6984375
11,306,300450.0,267270.7,292563.33359375
11,307,300450.0,269941.8,292584.2015625
11,308,300450.0,269987.3,292584.55703125
11,309,300450.0,270148.0,292585.8125
11,310,300450.0,267493.2,292565.071875
11,311,300450.0,269063.7,292577.34140625
11,312,300450.0,275525.0,292627.8203125
11,313,300450.0,283171.0,292730.7890625
11,314,300450.0,268706.7,292617.78671875
11,315,300450.0,283201.0,292824.6796875
11,316,300450.0,270177.7,292722.93515625
11,317,300450.0,268393.5,292708.99609375
11,318,300450.0,269747.3,292719.57265625
11,319,300450.0,270189.1,292723.02421875
11,320,300450.0,283261.0,292839.0546875
11,321,300450.0,268887.6,292726.7625
11,322,300450.0,272104.0,292751.890625
11,323,300450.0,269325.6,292730.184375
11,324,300450.0,283321.0,292972.1953125
11,325,300450.0,283729.0,293049.84375
11,326,300450.0,283729.0,293131.7265625
11,327,300450.0,283729.0,293136.5859375
11,328,300450.0,267835.0,293012.4140625
11,329,300450.0,279892.0,293106.609375
11,330,300450.0,284048.0,293170.671875
11,331,300450.0,254885.0,292942.8359375
11,332,300450.0,284351.0,293221.1796875
11,333,300450.0,269005.6,293101.29375
11,334,300450.0,284467.0,293293.515625
11,335,300450.0,284506.0,293296.1796875
11,336,300450.0,284718.0,293416.7265625
11,337,300450.0,284744.0,293452.8984375
11,338,300450.0,284808.0,293527.4375
11,339,300450.0,284900.0,293588.59375
11,340,300450.0,270251.4,293474.1515625
11,341,300450.0,283715.0,293579.3359375
11,342,300450.0,261738.0,293407.640625
11,343,300450.0,265786.0,293439.265625
11,344,300450.0,267365.5,293451.60546875
11,345,300450.0,266487.0,293444.7421875
11,346,300450.0,268951.9,293463.99921875
11,347,300450.0,268181.0,293457.9765625
11,348,300450.0,285041.0,293694.6875
11,349,300450.0,285253.0,293794.515625
11,350,300450.0,277499.0,293733.9375
11,351,300450.0,285585.0,293903.09375
11,352,300450.0,268593.8,293770.35
11,353,300450.0,270057.4,293781.784375
11,354,300450.0,267807.2,293764.2046875
11,355,300450.0,269788.6,293779.684375
11,356,300450.0,269071.9,293774.08515625
11,357,300450.0,285721.0,293941.5390625
11,358,300450.0,285853.0,293991.5625
11,359,300450.0,286088.0,294079.1875
11,360,300450.0,286339.0,294134.328125
11,361,300450.0,286526.0,294181.40625
11,362,300450.0,268181.4,294038.0890625
11,363,300450.0,270070.9,294052.85078125
11,364,300450.0,286534.0,294207.96875
11,365,300450.0,269396.5,294074.08203125
11,366,300450.0,286729.0,294270.6953125
11,367,300450.0,275691.0,294184.4609375
11,368,300450.0,269827.0,294138.6484375
11,369,300450.0,269285.7,294134.41953125
11,370,300450.0,284712.0,294254.9375
11,371,300450.0,270012.4,294140.096875
11,372,300450.0,265171.9,294102.28046875
11,373,300450.0,286809.0,294286.671875
11,374,300450.0,286888.0,294316.859375
11,375,300450.0,277723.0,294245.2578125
11,376,300450.0,268217.5,294170.99609375
11,377,300450.0,269322.1,294179.62578125
11,378,300450.0,286981.0,294391.140625
11,379,300450.0,269196.1,294252.19609375
11,380,300450.0,287355.0,294470.9609375
11,381,300450.0,267229.6,294313.73125
11,382,300450.0,287433.0,294569.25
11,383,300450.0,287642.0,294609.1484375
11,384,300450.0,285799.0,294594.75
11,385,300450.0,266823.3,294446.50234375
11,386,300450.0,268813.9,294462.05390625
11,387,300450.0,285254.0,294590.4921875
11,388,300450.0,287756.0,294658.6953125
