exec,step,bestf,worstf,avgf
18,0,3.7957197E7,3.40419784E7,3.676778352280006E7
18,1,3.7957197E7,3.40436987E7,3.676812262606005E7
18,2,3.7957197E7,3.404447E7,3.6768487336790055E7
18,3,3.7957197E7,3.40465083E7,3.676878174929006E7
18,4,3.7957197E7,3.40537589E7,3.676912085356005E7
18,5,3.7957197E7,3.40590097E7,3.676949127587005E7
18,6,3.7957197E7,3.40592556E7,3.676983547680005E7
18,7,3.7957197E7,3.40613479E7,3.6770205423740044E7
18,8,3.7957197E7,3.40632086E7,3.677055173285005E7
18,9,3.7957197E7,3.40637672E7,3.6770561175650045E7
18,10,3.7957197E7,3.40668429E7,3.677057012318005E7
18,11,3.7957197E7,3.40683037E7,3.677092050979005E7
18,12,3.7957197E7,3.40697137E7,3.677130078202005E7
18,13,3.7957197E7,3.40704841E7,3.677160605205005E7
18,14,3.7957197E7,3.4071342E7,3.677197400764005E7
18,15,3.7957197E7,3.40714941E7,3.677222605134004E7
18,16,3.7957197E7,3.40718679E7,3.677258497013005E7
18,17,3.7957197E7,3.40722517E7,3.6772895189240046E7
18,18,3.7957197E7,3.40722935E7,3.6773241957870044E7
18,19,3.7957197E7,3.4073275E7,3.6773613758620046E7
18,20,3.7957197E7,3.4073758E7,3.6773975957520045E7
18,21,3.7957197E7,3.40738441E7,3.6774301681920044E7
18,22,3.7957197E7,3.40743631E7,3.677458046811005E7
18,23,3.7957197E7,3.40751877E7,3.677458722583004E7
18,24,3.7957197E7,3.4076337E7,3.677488239406004E7
18,25,3.7957197E7,3.40764458E7,3.677525238156005E7
18,26,3.7957197E7,3.40773563E7,3.6775598749780044E7
18,27,3.7957197E7,3.40776291E7,3.677590415725004E7
18,28,3.7957197E7,3.40782184E7,3.677619026234005E7
18,29,3.7957197E7,3.40795531E7,3.677656619260005E7
18,30,3.7957197E7,3.40796563E7,3.677687692759005E7
18,31,3.7957197E7,3.40821821E7,3.677722613206004E7
18,32,3.7957197E7,3.40830357E7,3.677759989215005E7
18,33,3.7957197E7,3.40830533E7,3.6777952656980045E7
18,34,3.7957197E7,3.40832804E7,3.677831378865005E7
18,35,3.7957197E7,3.4083474E7,3.677861181641005E7
18,36,3.7957197E7,3.40837451E7,3.677861907021005E7
18,37,3.7957197E7,3.40837811E7,3.6779003512800045E7
18,38,3.7957197E7,3.40841074E7,3.677929106929005E7
18,39,3.7957197E7,3.40846176E7,3.677959994205005E7
18,40,3.7957197E7,3.40846397E7,3.677960634912004E7
18,41,3.7957197E7,3.40851528E7,3.677961267609005E7
18,42,3.7957197E7,3.40855037E7,3.6779940797210045E7
18,43,3.7957197E7,3.40856358E7,3.678026982334004E7
18,44,3.7957197E7,3.40863298E7,3.6780634831560045E7
18,45,3.7957197E7,3.40876289E7,3.6780939823380046E7
18,46,3.7957197E7,3.40879688E7,3.678126786989004E7
18,47,3.7957197E7,3.40881179E7,3.678161287911005E7
18,48,3.7957197E7,3.40882911E7,3.678195979602005E7
18,49,3.7957197E7,3.40883866E7,3.6782318998010054E7
18,50,3.7957197E7,3.40884993E7,3.678263763895006E7
18,51,3.7957197E7,3.40885469E7,3.678299572902005E7
18,52,3.7957197E7,3.40886555E7,3.6782998743160054E7
18,53,3.7957197E7,3.40891151E7,3.6783262721710056E7
18,54,3.7957197E7,3.40892271E7,3.6783642605400056E7
18,55,3.7957197E7,3.40892994E7,3.678401821979005E7
18,56,3.7957197E7,3.40899748E7,3.6784369535850056E7
18,57,3.7957197E7,3.4090627E7,3.678437446978005E7
18,58,3.7957197E7,3.40906412E7,3.678472667888005E7
18,59,3.7957197E7,3.40907207E7,3.678505204046005E7
18,60,3.7957197E7,3.40909758E7,3.6785388454290055E7
18,61,3.7957197E7,3.40914878E7,3.678569236891005E7
18,62,3.7957197E7,3.40914942E7,3.678600679893006E7
18,63,3.7957197E7,3.40916373E7,3.678632571741005E7
18,64,3.7957197E7,3.40919896E7,3.6786640101980045E7
18,65,3.7957197E7,3.4092074E7,3.678697217452005E7
18,66,3.7957197E7,3.40921587E7,3.678725329572005E7
18,67,3.7957197E7,3.40923966E7,3.678756611135005E7
18,68,3.7957197E7,3.4092411E7,3.678788574759005E7
18,69,3.7957197E7,3.40924577E7,3.678789172977006E7
18,70,3.7957197E7,3.40926734E7,3.678818163950005E7
18,71,3.7957197E7,3.40926946E7,3.678850654366006E7
18,72,3.7957197E7,3.40929087E7,3.6788791915300064E7
18,73,3.7957197E7,3.40934706E7,3.678911560763005E7
18,74,3.7957197E7,3.40935048E7,3.678945504097006E7
18,75,3.7957197E7,3.40944164E7,3.678982933359005E7
18,76,3.7957197E7,3.40945814E7,3.679015845745005E7
18,77,3.7957197E7,3.40946156E7,3.679052498211006E7
18,78,3.7957197E7,3.40948068E7,3.6790529699260056E7
18,79,3.7957197E7,3.40950587E7,3.679087939928006E7
18,80,3.7957197E7,3.40950717E7,3.679119613151006E7
18,81,3.7957197E7,3.40950789E7,3.6791519318240054E7
18,82,3.7957197E7,3.40952595E7,3.6791881907750055E7
18,83,3.7957197E7,3.40952627E7,3.6792219306500055E7
18,84,3.7957197E7,3.40953102E7,3.679222386390006E7
18,85,3.7957197E7,3.40954626E7,3.679256926168005E7
18,86,3.7957197E7,3.40956107E7,3.679293748512006E7
18,87,3.7957197E7,3.40958062E7,3.679327032875006E7
18,88,3.7957197E7,3.40959252E7,3.679363151823005E7
18,89,3.7957197E7,3.40962932E7,3.679398087931005E7
18,90,3.7957197E7,3.40963157E7,3.679398403615005E7
18,91,3.7957197E7,3.40964448E7,3.679433327208006E7
18,92,3.7957197E7,3.40965553E7,3.679467585070006E7
18,93,3.7957197E7,3.40969117E7,3.6795013667570055E7
18,94,3.7957197E7,3.40970921E7,3.6795347265500054E7
18,95,3.7957197E7,3.40972993E7,3.679571522479006E7
18,96,3.7957197E7,3.4097414E7,3.679605237496005E7
18,97,3.7957197E7,3.4097555E7,3.679636024256005E7
18,98,3.7957197E7,3.40975611E7,3.6796735415260054E7
18,99,3.7957197E7,3.4097609E7,3.6797076582850054E7
18,100,3.7957197E7,3.40977874E7,3.6797372684550054E7
18,101,3.7957197E7,3.4097902E7,3.6797679485310055E7
18,102,3.7957197E7,3.40981632E7,3.6797682064840056E7
18,103,3.7957197E7,3.40983235E7,3.679795280352005E7
18,104,3.7957197E7,3.40983934E7,3.679830508777006E7
18,105,3.7957197E7,3.40984545E7,3.679830934004006E7
18,106,3.7957197E7,3.40987219E7,3.679858504049006E7
18,107,3.7957197E7,3.40987914E7,3.679859121109006E7
18,108,3.7957197E7,3.4098976E7,3.679896205015005E7
18,109,3.7957197E7,3.40990381E7,3.679928449075005E7
18,110,3.7957197E7,3.4099492E7,3.679963225474006E7
18,111,3.7957197E7,3.40998189E7,3.6799981529940054E7
18,112,3.7957197E7,3.40998358E7,3.680034341945005E7
18,113,3.7957197E7,3.40998779E7,3.6800657586770065E7
18,114,3.7957197E7,3.40999802E7,3.680094187908006E7
18,115,3.7957197E7,3.41000965E7,3.680094719081006E7
18,116,3.7957197E7,3.41003911E7,3.680095053370006E7
18,117,3.7957197E7,3.41006622E7,3.680125521739006E7
18,118,3.7957197E7,3.41010964E7,3.6801566612970054E7
18,119,3.7957197E7,3.41012314E7,3.680192006873006E7
18,120,3.7957197E7,3.41017221E7,3.680228515379006E7
18,121,3.7957197E7,3.41021304E7,3.680229009614006E7
18,122,3.7957197E7,3.41021535E7,3.680229584798005E7
18,123,3.7957197E7,3.41021658E7,3.680259482733005E7
18,124,3.7957197E7,3.41023201E7,3.6802940977650054E7
18,125,3.7957197E7,3.41023914E7,3.680294563546005E7
18,126,3.7957197E7,3.41024004E7,3.680326963262005E7
18,127,3.7957197E7,3.41024064E7,3.680363675418005E7
18,128,3.7957197E7,3.41024121E7,3.6803640135760054E7
18,129,3.7957197E7,3.41025377E7,3.6803945973750055E7
18,130,3.7957197E7,3.41027292E7,3.6804286379780054E7
18,131,3.7957197E7,3.41027536E7,3.6804532799060054E7
18,132,3.7957197E7,3.41028683E7,3.680453836479005E7
18,133,3.7957197E7,3.41028862E7,3.680482103556005E7
18,134,3.7957197E7,3.41028921E7,3.680518203054005E7
18,135,3.7957197E7,3.41031159E7,3.680554758963005E7
18,136,3.7957197E7,3.41031881E7,3.680590218474006E7
18,137,3.7957197E7,3.41032537E7,3.680621194393005E7
18,138,3.7957197E7,3.41033095E7,3.680646373626005E7
18,139,3.7957197E7,3.41033797E7,3.680683173301005E7
