exec,step,bestf,worstf,avgf
23,0,3658.0,2910.0,3305.492
23,1,3658.0,2921.0,3306.202
23,2,3658.0,2981.0,3309.5780000000004
23,3,3658.0,3003.0,3312.1820000000002
23,4,3658.0,3014.0,3314.987
23,5,3658.0,3058.0,3317.531
23,6,3658.0,2997.0,3316.921
23,7,3658.0,3120.0,3323.151
23,8,3658.0,3190.0,3326.9109999999996
23,9,3658.0,3199.0,3327.9990000000003
23,10,3658.0,3201.8,3328.8569999999995
23,11,3658.0,3023.0,3327.0689999999995
23,12,3658.0,3208.0,3329.833
23,13,3658.0,3218.0,3330.809
23,14,3658.0,3201.1,3330.64
23,15,3658.0,2993.0,3328.559
23,16,3658.0,3224.9,3331.4080000000004
23,17,3658.0,3227.0,3334.3090000000007
23,18,3658.0,3226.0,3334.299000000001
23,19,3658.0,3232.4,3334.679000000001
23,20,3658.0,3233.7,3335.397000000001
23,21,3658.0,3234.2,3336.083000000001
23,22,3658.0,3234.5,3336.633000000001
23,23,3658.0,3113.0,3335.418000000001
23,24,3658.0,3225.7,3336.545000000001
23,25,3658.0,3236.9,3337.788000000001
23,26,3658.0,3237.1,3338.214000000001
23,27,3658.0,3240.5,3342.203000000001
23,28,3658.0,3240.6,3342.7870000000007
23,29,3658.0,3241.1,3343.129000000001
23,30,3658.0,3241.4,3344.0180000000005
23,31,3658.0,3242.5,3344.404000000001
23,32,3658.0,3245.1,3346.7890000000007
23,33,3658.0,2802.0,3342.358000000001
23,34,3658.0,3246.0,3347.029000000001
23,35,3658.0,3248.4,3350.359000000001
23,36,3658.0,3250.4,3350.6640000000007
23,37,3658.0,3250.5,3350.7780000000002
23,38,3658.0,3251.1,3350.995000000001
23,39,3658.0,3255.0,3351.3480000000004
23,40,3658.0,3100.0,3349.7980000000007
23,41,3658.0,3255.2,3354.4180000000006
23,42,3658.0,3222.0,3354.0860000000002
23,43,3658.0,3235.9,3354.2250000000004
23,44,3658.0,3257.0,3354.902
23,45,3658.0,3258.6,3355.234000000001
23,46,3658.0,3260.0,3355.504000000001
23,47,3658.0,3261.8,3355.6800000000007
23,48,3658.0,3262.1,3355.8030000000003
23,49,3658.0,3257.3,3355.7550000000006
23,50,3658.0,3244.0,3355.6220000000008
23,51,3658.0,3262.9,3356.094000000001
23,52,3658.0,3263.2,3358.655000000001
23,53,3658.0,3264.0,3361.263000000001
23,54,3658.0,3265.7,3364.793000000001
23,55,3658.0,3268.4,3368.5960000000005
23,56,3658.0,3269.1,3368.6960000000004
23,57,3658.0,3109.0,3367.0950000000007
23,58,3658.0,3271.2,3369.0530000000003
23,59,3658.0,3272.1,3369.3810000000008
23,60,3658.0,3272.2,3369.568000000001
23,61,3658.0,3267.0,3369.516000000001
23,62,3658.0,3271.6,3369.5620000000013
23,63,3658.0,3217.8,3369.024000000001
23,64,3658.0,3254.2,3369.388000000001
23,65,3658.0,3254.0,3369.386000000001
23,66,3658.0,3236.9,3369.2150000000006
23,67,3658.0,3272.9,3369.746000000001
23,68,3658.0,3273.7,3369.9620000000014
23,69,3658.0,3274.1,3370.8550000000005
23,70,3658.0,3274.4,3370.9740000000006
23,71,3658.0,3274.8,3373.2300000000005
23,72,3658.0,3274.8,3373.363000000001
23,73,3658.0,3275.8,3376.9550000000013
23,74,3658.0,3261.0,3376.807000000001
23,75,3658.0,3277.2,3377.0240000000013
23,76,3658.0,3277.6,3377.113000000001
23,77,3658.0,3277.9,3377.327000000001
23,78,3658.0,3028.0,3374.828000000001
23,79,3658.0,3272.7,3377.275000000001
23,80,3658.0,3278.0,3377.458000000001
23,81,3658.0,3028.0,3374.958000000001
23,82,3658.0,3266.6,3377.344000000001
23,83,3658.0,3278.4,3377.7520000000013
23,84,3658.0,2976.0,3374.728000000001
23,85,3658.0,3272.4,3377.6920000000014
23,86,3658.0,3278.4,3378.056000000001
23,87,3658.0,3278.9,3380.9520000000007
23,88,3658.0,3279.3,3381.1130000000003
23,89,3658.0,3279.5,3381.2700000000004
23,90,3658.0,3280.0,3381.4720000000007
23,91,3658.0,3280.6,3381.6240000000007
23,92,3658.0,3280.8,3381.7180000000003
23,93,3658.0,3072.0,3379.630000000001
23,94,3658.0,3281.6,3385.260000000001
23,95,3658.0,3254.8,3384.9920000000006
23,96,3658.0,3281.9,3385.3220000000006
23,97,3658.0,3186.9,3384.3720000000008
23,98,3658.0,2787.0,3380.3730000000005
23,99,3658.0,3282.7,3386.4730000000004
23,100,3658.0,3283.0,3386.5980000000004
23,101,3658.0,3283.5,3389.5680000000007
23,102,3658.0,3283.9,3389.659000000001
23,103,3658.0,3282.0,3389.6400000000012
23,104,3658.0,3284.0,3390.450000000001
23,105,3658.0,3284.8,3391.1200000000013
23,106,3658.0,3285.6,3394.0320000000006
23,107,3658.0,3286.0,3395.206000000001
23,108,3658.0,3282.4,3395.170000000001
23,109,3658.0,3264.3,3394.9890000000014
23,110,3658.0,3242.0,3394.766000000001
23,111,3658.0,3286.1,3395.2500000000014
23,112,3658.0,3227.1,3394.660000000001
23,113,3658.0,2612.0,3388.509000000001
23,114,3658.0,3286.4,3396.839000000001
23,115,3658.0,3287.1,3396.846000000001
23,116,3658.0,3287.7,3398.695000000001
23,117,3658.0,3287.8,3402.1980000000012
23,118,3658.0,3287.9,3405.4600000000005
23,119,3658.0,2926.0,3401.841000000001
23,120,3658.0,3288.1,3408.551000000001
23,121,3658.0,3250.4,3408.174000000001
23,122,3658.0,3288.9,3408.6150000000007
23,123,3658.0,3258.5,3408.311000000001
23,124,3658.0,2847.0,3404.196000000001
23,125,3658.0,3284.6,3408.5720000000006
23,126,3658.0,3289.2,3410.056000000001
23,127,3658.0,3289.6,3413.344000000001
23,128,3658.0,3289.7,3413.346000000001
23,129,3658.0,3092.0,3411.3690000000006
23,130,3658.0,3289.8,3413.462000000001
23,131,3658.0,3290.0,3415.7440000000006
23,132,3658.0,3239.7,3415.241000000001
23,133,3658.0,3290.0,3415.8820000000005
23,134,3658.0,3290.2,3417.2220000000007
23,135,3658.0,3290.4,3417.2980000000007
23,136,3658.0,2576.0,3410.154000000001
23,137,3658.0,3290.8,3419.6840000000007
23,138,3658.0,3291.0,3421.5460000000007
23,139,3658.0,3124.0,3419.876000000001
23,140,3658.0,3291.2,3421.886000000001
23,141,3658.0,3292.4,3422.1440000000007
23,142,3658.0,3263.2,3421.8520000000008
23,143,3658.0,3230.3,3421.5230000000006
23,144,3659.0,3292.6,3425.8100000000004
23,145,3659.0,3292.9,3427.614
23,146,3659.0,3283.0,3427.515000000001
23,147,3659.0,3292.9,3427.614
23,148,3659.0,3293.5,3427.699
23,149,3659.0,3264.7,3427.4110000000005
23,150,3659.0,3294.5,3427.8070000000007
23,151,3659.0,3294.5,3430.5520000000006
23,152,3659.0,3220.0,3429.8070000000007
23,153,3659.0,3290.8,3430.515
23,154,3659.0,3194.0,3429.5470000000005
23,155,3659.0,3295.0,3430.67
23,156,3659.0,3275.0,3430.47
23,157,3659.0,3239.7,3430.1170000000006
23,158,3659.0,3287.0,3430.59
23,159,3659.0,3291.3,3430.6330000000003
23,160,3659.0,3028.0,3428.0
23,161,3659.0,3295.0,3432.63
23,162,3659.0,3276.1,3432.4410000000003
23,163,3659.0,3250.8,3432.1880000000006
23,164,3659.0,3295.2,3434.27
23,165,3659.0,3291.6,3434.2339999999995
23,166,3659.0,3278.9,3434.107
23,167,3659.0,3295.2,3435.8979999999997
23,168,3659.0,3263.8,3435.584
23,169,3659.0,3185.0,3434.7960000000003
23,170,3659.0,3296.0,3438.896
23,171,3659.0,3259.9,3438.535
23,172,3659.0,3246.4,3438.4
23,173,3659.0,3291.9,3438.855
23,174,3659.0,3282.6,3438.762
23,175,3659.0,3282.5,3438.7610000000004
23,176,3659.0,2812.0,3434.0560000000005
23,177,3659.0,3296.5,3439.4660000000003
23,178,3659.0,3295.5,3439.456
23,179,3659.0,3296.8,3442.3210000000004
23,180,3659.0,3297.8,3442.6929999999998
23,181,3659.0,3298.8,3445.0550000000007
23,182,3659.0,3298.9,3445.837
23,183,3659.0,3292.3,3445.771
23,184,3659.0,3299.0,3445.8979999999997
23,185,3659.0,3299.4,3448.4179999999997
23,186,3659.0,3293.8,3448.3619999999996
23,187,3659.0,3190.0,3447.3239999999996
23,188,3659.0,3299.7,3451.584
23,189,3659.0,3266.5,3451.252
23,190,3659.0,3250.8,3451.095
23,191,3659.0,3300.5,3451.592
23,192,3659.0,3298.7,3451.5739999999996
23,193,3659.0,3301.2,3451.9770000000003
23,194,3659.0,3301.3,3455.545
23,195,3659.0,3258.8,3455.12
23,196,3659.0,3292.1,3455.453
23,197,3659.0,3205.0,3454.5819999999994
23,198,3659.0,3295.7,3455.4889999999996
23,199,3659.0,3117.0,3453.7019999999993
23,200,3659.0,3301.4,3455.5809999999997
23,201,3659.0,3302.3,3457.1169999999997
23,202,3659.0,3295.2,3457.046
23,203,3659.0,3285.1,3456.945
23,204,3659.0,3008.0,3454.1739999999995
23,205,3671.0,3303.6,3460.8039999999996
23,206,3671.0,3303.8,3461.537999999999
23,207,3671.0,3268.3,3461.182999999999
23,208,3671.0,3304.0,3461.575
23,209,3671.0,3267.4,3461.2090000000003
23,210,3671.0,3282.0,3461.355
23,211,3671.0,3299.0,3461.525
23,212,3671.0,3287.2,3461.4069999999997
23,213,3671.0,3304.2,3463.995
23,214,3671.0,3279.7,3463.75
23,215,3671.0,3302.9,3463.9819999999995
23,216,3671.0,3304.3,3466.082999999999
23,217,3671.0,3298.1,3466.0209999999997
