exec,step,bestf,worstf,avgf
26,0,3.7956946E7,3.40408199E7,3.680482231892007E7
26,1,3.7956946E7,3.40436619E7,3.680509734373006E7
26,2,3.7956946E7,3.40465585E7,3.6805440063240066E7
26,3,3.7956946E7,3.40482311E7,3.6805766790790066E7
26,4,3.7956946E7,3.40539419E7,3.680608938778006E7
26,5,3.7956946E7,3.40585394E7,3.6806420351390064E7
26,6,3.7956946E7,3.40599756E7,3.680642881435006E7
26,7,3.7956946E7,3.40600645E7,3.680675634599006E7
26,8,3.7956946E7,3.4061882E7,3.680706301054006E7
26,9,3.7956946E7,3.40627185E7,3.6807423079440065E7
26,10,3.7956946E7,3.40630155E7,3.680778878609006E7
26,11,3.7956946E7,3.40643436E7,3.6808086259440064E7
26,12,3.7956946E7,3.40661974E7,3.680846004698007E7
26,13,3.7956946E7,3.4067053E7,3.680880624574006E7
26,14,3.7956946E7,3.40689704E7,3.680906928554007E7
26,15,3.7956946E7,3.40700138E7,3.6809347235300064E7
26,16,3.7956946E7,3.4070018E7,3.680969537542007E7
26,17,3.7956946E7,3.40709486E7,3.680999455122007E7
26,18,3.7956946E7,3.40709682E7,3.681033520126007E7
26,19,3.7956946E7,3.40721324E7,3.681070558484007E7
26,20,3.7956946E7,3.40735241E7,3.681108783290006E7
26,21,3.7956946E7,3.40741126E7,3.6811408151190065E7
26,22,3.7956946E7,3.40744633E7,3.681176645903006E7
26,23,3.7956946E7,3.40755764E7,3.681177072418006E7
26,24,3.7956946E7,3.4076683E7,3.681213965024006E7
26,25,3.7956946E7,3.40767411E7,3.681252729764006E7
26,26,3.7956946E7,3.40768317E7,3.681287135303006E7
26,27,3.7956946E7,3.4077155E7,3.6813202935760066E7
26,28,3.7956946E7,3.4077701E7,3.6813503542260066E7
26,29,3.7956946E7,3.40780087E7,3.6813890991160065E7
26,30,3.7956946E7,3.40785152E7,3.681424081599006E7
26,31,3.7956946E7,3.40793976E7,3.6814604249670066E7
26,32,3.7956946E7,3.40794338E7,3.6814980893410064E7
26,33,3.7956946E7,3.40794904E7,3.681530356143007E7
26,34,3.7956946E7,3.40795244E7,3.681567450649007E7
26,35,3.7956946E7,3.40807617E7,3.6815983976050064E7
26,36,3.7956946E7,3.40810482E7,3.681629190088007E7
26,37,3.7956946E7,3.40815961E7,3.681659114686006E7
26,38,3.7956946E7,3.40817922E7,3.681688560605006E7
26,39,3.7956946E7,3.4082018E7,3.681718087793006E7
26,40,3.7956946E7,3.40824998E7,3.681752024473006E7
26,41,3.7956946E7,3.4082656E7,3.681789938125006E7
26,42,3.7956946E7,3.40828294E7,3.681822673215006E7
26,43,3.7956946E7,3.40828609E7,3.681856662401006E7
26,44,3.7956946E7,3.40828735E7,3.681857063747007E7
26,45,3.7956946E7,3.40835989E7,3.6818867649320066E7
26,46,3.7956946E7,3.40839402E7,3.6819200499230064E7
26,47,3.7956946E7,3.40842964E7,3.6819570888210066E7
26,48,3.7956946E7,3.40843513E7,3.681988580837007E7
26,49,3.7956946E7,3.40847042E7,3.682024543134007E7
26,50,3.7956946E7,3.40847326E7,3.682060352842007E7
26,51,3.7956946E7,3.40849945E7,3.682089643776007E7
26,52,3.7956946E7,3.40852772E7,3.682119789031007E7
26,53,3.7956946E7,3.40853708E7,3.6821579150790066E7
26,54,3.7956946E7,3.40857469E7,3.682194171071007E7
26,55,3.7956946E7,3.4085791E7,3.682229345282007E7
26,56,3.7956946E7,3.4086019E7,3.682263924462007E7
26,57,3.7956946E7,3.40865583E7,3.682297665522007E7
26,58,3.7956946E7,3.40779683E7,3.682297579622007E7
26,59,3.7956946E7,3.40865635E7,3.682328868479007E7
26,60,3.7956946E7,3.40866882E7,3.682329237830007E7
26,61,3.7956946E7,3.40870212E7,3.682363426898007E7
26,62,3.7956946E7,3.40870846E7,3.682364098082006E7
26,63,3.7956946E7,3.40880106E7,3.682395126476006E7
26,64,3.7956946E7,3.40883621E7,3.6824298140700065E7
26,65,3.7956946E7,3.40885731E7,3.682464443989007E7
26,66,3.7956946E7,3.40887326E7,3.682498590828007E7
26,67,3.7956946E7,3.40889512E7,3.682530890072007E7
26,68,3.7956946E7,3.40891869E7,3.682552581050007E7
26,69,3.7956946E7,3.40893367E7,3.6825528469390064E7
26,70,3.7956946E7,3.40894257E7,3.682590730712006E7
26,71,3.7956946E7,3.40898351E7,3.682619508635006E7
26,72,3.7956946E7,3.40903567E7,3.682620193869007E7
26,73,3.7956946E7,3.40904321E7,3.682620423083006E7
26,74,3.7956946E7,3.40905269E7,3.6826512869720064E7
26,75,3.7956946E7,3.40906578E7,3.6826897637930065E7
26,76,3.7956946E7,3.40909995E7,3.6827226400450066E7
26,77,3.7956946E7,3.40910085E7,3.6827580760400064E7
26,78,3.7956946E7,3.40912223E7,3.682795629635007E7
26,79,3.7956946E7,3.40920866E7,3.6828259193720065E7
26,80,3.7956946E7,3.40923054E7,3.682863912336007E7
26,81,3.7956946E7,3.40923154E7,3.682902547432007E7
26,82,3.7956946E7,3.4093523E7,3.682937384678007E7
26,83,3.7956946E7,3.40936057E7,3.682972529058007E7
26,84,3.7956946E7,3.40936843E7,3.683005189961007E7
26,85,3.7956946E7,3.40944848E7,3.6830058544510074E7
26,86,3.7956946E7,3.40945252E7,3.683043932053007E7
26,87,3.7956946E7,3.40948839E7,3.683072966901007E7
26,88,3.7956946E7,3.40953739E7,3.683073490112007E7
26,89,3.7956946E7,3.40954385E7,3.683109695213007E7
26,90,3.7956946E7,3.40954645E7,3.683140890858007E7
26,91,3.7956946E7,3.40960135E7,3.683178475593007E7
26,92,3.7956946E7,3.40960597E7,3.683216826558007E7
26,93,3.7956946E7,3.40963725E7,3.683249517851006E7
26,94,3.7956946E7,3.40964944E7,3.683249810930007E7
26,95,3.7956946E7,3.40968209E7,3.683285774346007E7
26,96,3.7956946E7,3.40968318E7,3.683322522077006E7
26,97,3.7956946E7,3.40969608E7,3.6833597811790064E7
26,98,3.7956946E7,3.40816796E7,3.683359628367007E7
26,99,3.7956946E7,3.40970049E7,3.683397271701007E7
26,100,3.7956946E7,3.40970847E7,3.683433818822007E7
26,101,3.7956946E7,3.40970987E7,3.6834711097250074E7
26,102,3.7956946E7,3.40972405E7,3.683506541668007E7
26,103,3.7956946E7,3.40975544E7,3.6835436061830066E7
26,104,3.7956946E7,3.40976808E7,3.683578693189007E7
26,105,3.7956946E7,3.40978141E7,3.683612578371007E7
26,106,3.7956946E7,3.40984326E7,3.6836506603700064E7
26,107,3.7956946E7,3.40985111E7,3.683682600654007E7
26,108,3.7956946E7,3.40985119E7,3.683715776983006E7
26,109,3.7956946E7,3.40985791E7,3.6837474410940066E7
26,110,3.7956946E7,3.40987643E7,3.6837480010380074E7
26,111,3.7956946E7,3.40988026E7,3.683785433775007E7
26,112,3.7956946E7,3.40989019E7,3.683785983008007E7
26,113,3.7956946E7,3.40989707E7,3.683820357729007E7
26,114,3.7956946E7,3.40991331E7,3.6838508883520074E7
26,115,3.7956946E7,3.4099415E7,3.683881983861007E7
26,116,3.7956946E7,3.40997353E7,3.683917183561007E7
26,117,3.7956946E7,3.40999807E7,3.683917497036007E7
26,118,3.7956946E7,3.41001811E7,3.683954136279008E7
26,119,3.7956946E7,3.4100586E7,3.683954577762007E7
26,120,3.7956946E7,3.41006681E7,3.683981813262007E7
26,121,3.7956946E7,3.41007079E7,3.684019161191007E7
26,122,3.7956946E7,3.41007753E7,3.684052169382007E7
26,123,3.7956946E7,3.41008179E7,3.6840857189690076E7
26,124,3.7956946E7,3.41008958E7,3.684086245703007E7
26,125,3.7956946E7,3.41009099E7,3.684119138935007E7
26,126,3.7956946E7,3.41010395E7,3.684149868386007E7
26,127,3.7956946E7,3.41013744E7,3.684185656881007E7
26,128,3.7956946E7,3.41013915E7,3.684217207837007E7
26,129,3.7956946E7,3.41018653E7,3.684254603412007E7
26,130,3.7956946E7,3.41021094E7,3.684284180979007E7
26,131,3.7956946E7,3.41021212E7,3.684317934765007E7
26,132,3.7956946E7,3.41021732E7,3.684356438333007E7
26,133,3.7956946E7,3.41022521E7,3.684394241571007E7
26,134,3.7956946E7,3.41022957E7,3.6844278452100076E7
26,135,3.7956946E7,3.41023473E7,3.684458849253007E7
26,136,3.7956946E7,3.41025557E7,3.6844870269300066E7
26,137,3.7956946E7,3.41029089E7,3.684487275675007E7
26,138,3.7956946E7,3.41030016E7,3.684525288606007E7
26,139,3.7956946E7,3.41031912E7,3.6845256120850064E7
26,140,3.7956946E7,3.41032187E7,3.6845614649730064E7
26,141,3.7956946E7,3.41032449E7,3.6845619505650066E7
26,142,3.7956946E7,3.4103343E7,3.6845623298070066E7
26,143,3.7956946E7,3.41035861E7,3.684562889141007E7
26,144,3.7956946E7,3.4103708E7,3.684593183290006E7
26,145,3.7956946E7,3.41037405E7,3.684625836510006E7
26,146,3.7956946E7,3.41038252E7,3.6846621513050064E7
26,147,3.7956946E7,3.41038509E7,3.684693708953006E7
26,148,3.7956946E7,3.4103915E7,3.684728674024006E7
26,149,3.7956946E7,3.41040273E7,3.684761177374006E7
26,150,3.7956946E7,3.41040592E7,3.684797664501006E7
26,151,3.7956946E7,3.41040658E7,3.684835646599007E7
26,152,3.7956946E7,3.41041166E7,3.684871379101007E7
26,153,3.7956946E7,3.41041585E7,3.684904526815006E7
26,154,3.7956946E7,3.4104193E7,3.684938486550006E7
26,155,3.7956946E7,3.41042766E7,3.684967935250006E7
26,156,3.7956946E7,3.41045166E7,3.6850049724740066E7
26,157,3.7956946E7,3.41046097E7,3.685038780888007E7
26,158,3.7956946E7,3.4104716E7,3.685039300100006E7
26,159,3.7956946E7,3.41047206E7,3.685069745910006E7
26,160,3.7956946E7,3.41047263E7,3.685106114914006E7
26,161,3.7956946E7,3.41049385E7,3.685140905391006E7
26,162,3.7956946E7,3.41050916E7,3.685141238239006E7
26,163,3.7956946E7,3.41052296E7,3.685167806723006E7
26,164,3.7956946E7,3.41054218E7,3.6852029135170065E7
26,165,3.7956946E7,3.41055078E7,3.6852343134490065E7
26,166,3.7956946E7,3.4105632E7,3.685268802351006E7
26,167,3.7956946E7,3.41056847E7,3.685304315021007E7
26,168,3.7956946E7,3.41060302E7,3.685332261924006E7
26,169,3.7956946E7,3.41060716E7,3.685366005722007E7
26,170,3.7956946E7,3.41061165E7,3.685403534766006E7
26,171,3.7956946E7,3.4106125E7,3.685438580771006E7
26,172,3.7956946E7,3.41062937E7,3.685439112704006E7
26,173,3.7956946E7,3.41065851E7,3.685473821717006E7
26,174,3.7956946E7,3.4106602E7,3.6855087113560066E7
26,175,3.7956946E7,3.41067186E7,3.685539220446006E7
26,176,3.7956946E7,3.41067871E7,3.685571761980007E7
26,177,3.7956946E7,3.41067931E7,3.685609169849006E7
26,178,3.7956946E7,3.4106902E7,3.685641826208006E7
26,179,3.7956946E7,3.41070358E7,3.685675362768006E7
26,180,3.7956946E7,3.410712E7,3.6857074614300065E7
26,181,3.7956946E7,3.41071722E7,3.685707624227006E7
26,182,3.7956946E7,3.41073088E7,3.685708082103006E7
26,183,3.7956946E7,3.41073546E7,3.685739799005006E7
26,184,3.7956946E7,3.41074348E7,3.685777422269006E7
26,185,3.7956946E7,3.410745E7,3.685809821771006E7
26,186,3.7956946E7,3.4107453E7,3.685810219628006E7
26,187,3.7956946E7,3.41074915E7,3.685845072788007E7
26,188,3.7956946E7,3.41075212E7,3.685845118969006E7
26,189,3.7956946E7,3.41077025E7,3.6858720578370064E7
26,190,3.7956946E7,3.4107713E7,3.685905899222006E7
26,191,3.7956946E7,3.41077499E7,3.6859063616500065E7
26,192,3.7956946E7,3.41080153E7,3.685906515929006E7
26,193,3.7956946E7,3.41080641E7,3.685938934966006E7
26,194,3.7956946E7,3.41083598E7,3.6859393495270066E7
26,195,3.7956946E7,3.40829026E7,3.685939094955007E7
26,196,3.7956946E7,3.41084674E7,3.6859749128090054E7
26,197,3.7956946E7,3.41084954E7,3.686010893925005E7
26,198,3.7956946E7,3.41085041E7,3.6860112728650056E7
26,199,3.7956946E7,3.41085939E7,3.686011547617006E7
26,200,3.7956946E7,3.41087324E7,3.686045309138006E7
26,201,3.7956946E7,3.41088043E7,3.686078734094006E7
26,202,3.7956946E7,3.41089077E7,3.686114142391007E7
26,203,3.7956946E7,3.41090906E7,3.6861142575390056E7
26,204,3.7956946E7,3.41091539E7,3.686114702481007E7
26,205,3.7956946E7,3.41092252E7,3.686150176992006E7
26,206,3.7956946E7,3.4109264E7,3.686187667780005E7
26,207,3.7956946E7,3.41092705E7,3.686216587460005E7
26,208,3.7956946E7,3.4109334E7,3.686248776435006E7
26,209,3.7956946E7,3.41044406E7,3.686248727501005E7
26,210,3.7956946E7,3.41095252E7,3.686284407955006E7
26,211,3.7956946E7,3.41096704E7,3.686322010483006E7
26,212,3.7956946E7,3.4109759E7,3.686359871729006E7
